"id","UniqueID","Gene.Name","Protein.ID","GeneType"
25825,"TRIM15","TRIM15","","protein_coding"
25826,"TRIM16","TRIM16","","protein_coding"
25827,"TRIM16L","TRIM16L","","protein_coding"
25828,"TRIM17","TRIM17","","protein_coding"
25829,"TRIM2","TRIM2","","protein_coding"
25830,"TRIM21","TRIM21","","protein_coding"
25831,"TRIM22","TRIM22","","protein_coding"
25832,"TRIM23","TRIM23","","protein_coding"
25833,"TRIM24","TRIM24","","protein_coding"
25834,"TRIM25","TRIM25","","protein_coding"
25835,"TRIM26","TRIM26","","protein_coding"
25836,"TRIM27","TRIM27","","protein_coding"
25837,"TRIM28","TRIM28","","protein_coding"
25838,"TRIM29","TRIM29","","protein_coding"
25839,"TRIM3","TRIM3","","protein_coding"
25840,"TRIM31","TRIM31","","protein_coding"
25841,"TRIM31-AS1","TRIM31-AS1","","protein_coding"
25842,"TRIM32","TRIM32","","protein_coding"
25843,"TRIM33","TRIM33","","protein_coding"
25844,"TRIM34","TRIM34","","protein_coding"
25845,"TRIM35","TRIM35","","protein_coding"
25846,"TRIM36","TRIM36","","protein_coding"
25847,"TRIM37","TRIM37","","protein_coding"
25848,"TRIM38","TRIM38","","protein_coding"
25849,"TRIM39","TRIM39","","protein_coding"
25850,"TRIM39-RPP21","TRIM39-RPP21","","protein_coding"
25851,"TRIM4","TRIM4","","protein_coding"
25852,"TRIM40","TRIM40","","protein_coding"
25853,"TRIM41","TRIM41","","protein_coding"
25854,"TRIM42","TRIM42","","protein_coding"
25855,"TRIM43","TRIM43","","protein_coding"
25856,"TRIM43B","TRIM43B","","protein_coding"
25857,"TRIM44","TRIM44","","protein_coding"
25858,"TRIM45","TRIM45","","protein_coding"
25859,"TRIM46","TRIM46","","protein_coding"
25860,"TRIM47","TRIM47","","protein_coding"
25861,"TRIM48","TRIM48","","protein_coding"
25862,"TRIM49","TRIM49","","protein_coding"
25863,"TRIM49B","TRIM49B","","protein_coding"
25864,"TRIM49C","TRIM49C","","protein_coding"
25865,"TRIM49D1","TRIM49D1","","protein_coding"
25866,"TRIM49D2","TRIM49D2","","protein_coding"
25867,"TRIM5","TRIM5","","protein_coding"
25868,"TRIM50","TRIM50","","protein_coding"
25869,"TRIM51","TRIM51","","protein_coding"
25870,"TRIM51EP","TRIM51EP","","protein_coding"
25871,"TRIM51HP","TRIM51HP","","protein_coding"
25872,"TRIM52","TRIM52","","protein_coding"
25873,"TRIM52-AS1","TRIM52-AS1","","protein_coding"
25874,"TRIM53AP","TRIM53AP","","protein_coding"
25875,"TRIM54","TRIM54","","protein_coding"
25876,"TRIM55","TRIM55","","protein_coding"
25877,"TRIM56","TRIM56","","protein_coding"
25878,"TRIM58","TRIM58","","protein_coding"
25879,"TRIM59","TRIM59","","protein_coding"
25880,"TRIM59-IFT80","TRIM59-IFT80","","protein_coding"
25881,"TRIM6","TRIM6","","protein_coding"
25882,"TRIM6-TRIM34","TRIM6-TRIM34","","protein_coding"
25883,"TRIM60","TRIM60","","protein_coding"
25884,"TRIM61","TRIM61","","protein_coding"
25885,"TRIM62","TRIM62","","protein_coding"
25886,"TRIM63","TRIM63","","protein_coding"
25887,"TRIM64","TRIM64","","protein_coding"
25888,"TRIM64B","TRIM64B","","protein_coding"
25889,"TRIM64C","TRIM64C","","protein_coding"
25890,"TRIM65","TRIM65","","protein_coding"
25891,"TRIM66","TRIM66","","protein_coding"
25892,"TRIM67","TRIM67","","protein_coding"
25893,"TRIM68","TRIM68","","protein_coding"
25894,"TRIM69","TRIM69","","protein_coding"
25895,"TRIM7","TRIM7","","protein_coding"
25896,"TRIM71","TRIM71","","protein_coding"
25897,"TRIM72","TRIM72","","protein_coding"
25898,"TRIM73","TRIM73","","protein_coding"
25899,"TRIM74","TRIM74","","protein_coding"
25900,"TRIM77","TRIM77","","protein_coding"
25901,"TRIM8","TRIM8","","protein_coding"
25902,"TRIM9","TRIM9","","protein_coding"
25903,"TRIML1","TRIML1","","protein_coding"
25904,"TRIML2","TRIML2","","protein_coding"
25905,"TRIO","TRIO","","protein_coding"
25906,"TRIOBP","TRIOBP","","protein_coding"
25907,"TRIP10","TRIP10","","protein_coding"
25908,"TRIP11","TRIP11","","protein_coding"
25909,"TRIP12","TRIP12","","protein_coding"
25910,"TRIP13","TRIP13","","protein_coding"
25911,"TRIP4","TRIP4","","protein_coding"
25912,"TRIP6","TRIP6","","protein_coding"
25913,"TRIQK","TRIQK","","protein_coding"
25914,"TRIR","TRIR","","protein_coding"
25915,"TRIT1","TRIT1","","protein_coding"
25916,"TRMO","TRMO","","protein_coding"
25917,"TRMT1","TRMT1","","protein_coding"
25918,"TRMT10A","TRMT10A","","protein_coding"
25919,"TRMT10B","TRMT10B","","protein_coding"
25920,"TRMT10C","TRMT10C","","protein_coding"
25921,"TRMT11","TRMT11","","protein_coding"
25922,"TRMT112","TRMT112","","protein_coding"
25923,"TRMT12","TRMT12","","protein_coding"
25924,"TRMT13","TRMT13","","protein_coding"
25925,"TRMT1L","TRMT1L","","protein_coding"
25926,"TRMT2A","TRMT2A","","protein_coding"
25927,"TRMT2B","TRMT2B","","protein_coding"
25928,"TRMT44","TRMT44","","protein_coding"
25929,"TRMT5","TRMT5","","protein_coding"
25930,"TRMT6","TRMT6","","protein_coding"
25931,"TRMT61A","TRMT61A","","protein_coding"
25932,"TRMT61B","TRMT61B","","protein_coding"
25933,"TRMU","TRMU","","protein_coding"
25934,"TRNAU1AP","TRNAU1AP","","protein_coding"
25935,"TRNP1","TRNP1","","protein_coding"
25936,"TRNT1","TRNT1","","protein_coding"
25937,"TRO","TRO","","protein_coding"
25938,"TROAP","TROAP","","protein_coding"
25939,"TROVE2","TROVE2","","protein_coding"
25940,"TRPA1","TRPA1","","protein_coding"
25941,"TRPC1","TRPC1","","protein_coding"
25942,"TRPC2","TRPC2","","protein_coding"
25943,"TRPC3","TRPC3","","protein_coding"
25944,"TRPC4","TRPC4","","protein_coding"
25945,"TRPC4AP","TRPC4AP","","protein_coding"
25946,"TRPC5","TRPC5","","protein_coding"
25947,"TRPC5OS","TRPC5OS","","protein_coding"
25948,"TRPC6","TRPC6","","protein_coding"
25949,"TRPC7","TRPC7","","protein_coding"
25950,"TRPC7-AS2","TRPC7-AS2","","protein_coding"
25951,"TRPM1","TRPM1","","protein_coding"
25952,"TRPM2","TRPM2","","protein_coding"
25953,"TRPM2-AS","TRPM2-AS","","protein_coding"
25954,"TRPM3","TRPM3","","protein_coding"
25955,"TRPM4","TRPM4","","protein_coding"
25956,"TRPM5","TRPM5","","protein_coding"
25957,"TRPM6","TRPM6","","protein_coding"
25958,"TRPM7","TRPM7","","protein_coding"
25959,"TRPM8","TRPM8","","protein_coding"
25960,"TRPS1","TRPS1","","protein_coding"
25961,"TRPT1","TRPT1","","protein_coding"
25962,"TRPV1","TRPV1","","protein_coding"
25963,"TRPV2","TRPV2","","protein_coding"
25964,"TRPV3","TRPV3","","protein_coding"
25965,"TRPV4","TRPV4","","protein_coding"
25966,"TRPV5","TRPV5","","protein_coding"
25967,"TRPV6","TRPV6","","protein_coding"
25968,"TRRAP","TRRAP","","protein_coding"
25969,"TRUB1","TRUB1","","protein_coding"
25970,"TRUB2","TRUB2","","protein_coding"
25971,"TRY2P","TRY2P","","protein_coding"
25972,"TSACC","TSACC","","protein_coding"
25973,"TSC1","TSC1","","protein_coding"
25974,"TSC2","TSC2","","protein_coding"
25975,"TSC22D1","TSC22D1","","protein_coding"
25976,"TSC22D1-AS1","TSC22D1-AS1","","protein_coding"
25977,"TSC22D2","TSC22D2","","protein_coding"
25978,"TSC22D3","TSC22D3","","protein_coding"
25979,"TSC22D4","TSC22D4","","protein_coding"
25980,"TSEN15","TSEN15","","protein_coding"
25981,"TSEN2","TSEN2","","protein_coding"
25982,"TSEN34","TSEN34","","protein_coding"
25983,"TSEN54","TSEN54","","protein_coding"
25984,"TSFM","TSFM","","protein_coding"
25985,"TSG1","TSG1","","protein_coding"
25986,"TSG101","TSG101","","protein_coding"
25987,"TSGA10","TSGA10","","protein_coding"
25988,"TSGA10IP","TSGA10IP","","protein_coding"
25989,"TSGA13","TSGA13","","protein_coding"
25990,"TSHB","TSHB","","protein_coding"
25991,"TSHR","TSHR","","protein_coding"
25992,"TSHZ1","TSHZ1","","protein_coding"
25993,"TSHZ2","TSHZ2","","protein_coding"
25994,"TSHZ3","TSHZ3","","protein_coding"
25995,"TSIX","TSIX","","protein_coding"
25996,"TSKS","TSKS","","protein_coding"
25997,"TSKU","TSKU","","protein_coding"
25998,"TSL","TSL","","protein_coding"
25999,"TSLP","TSLP","","protein_coding"
26000,"TSN","TSN","","protein_coding"
26001,"TSNARE1","TSNARE1","","protein_coding"
26002,"TSNAX","TSNAX","","protein_coding"
26003,"TSNAX-DISC1","TSNAX-DISC1","","protein_coding"
26004,"TSNAXIP1","TSNAXIP1","","protein_coding"
26005,"TSPAN1","TSPAN1","","protein_coding"
26006,"TSPAN10","TSPAN10","","protein_coding"
26007,"TSPAN11","TSPAN11","","protein_coding"
26008,"TSPAN12","TSPAN12","","protein_coding"
26009,"TSPAN13","TSPAN13","","protein_coding"
26010,"TSPAN14","TSPAN14","","protein_coding"
26011,"TSPAN15","TSPAN15","","protein_coding"
26012,"TSPAN16","TSPAN16","","protein_coding"
26013,"TSPAN17","TSPAN17","","protein_coding"
26014,"TSPAN18","TSPAN18","","protein_coding"
26015,"TSPAN19","TSPAN19","","protein_coding"
26016,"TSPAN2","TSPAN2","","protein_coding"
26017,"TSPAN3","TSPAN3","","protein_coding"
26018,"TSPAN31","TSPAN31","","protein_coding"
26019,"TSPAN32","TSPAN32","","protein_coding"
26020,"TSPAN33","TSPAN33","","protein_coding"
26021,"TSPAN4","TSPAN4","","protein_coding"
26022,"TSPAN5","TSPAN5","","protein_coding"
26023,"TSPAN6","TSPAN6","","protein_coding"
26024,"TSPAN7","TSPAN7","","protein_coding"
26025,"TSPAN8","TSPAN8","","protein_coding"
26026,"TSPAN9","TSPAN9","","protein_coding"
26027,"TSPEAR","TSPEAR","","protein_coding"
26028,"TSPEAR-AS1","TSPEAR-AS1","","protein_coding"
26029,"TSPEAR-AS2","TSPEAR-AS2","","protein_coding"
26030,"TSPO","TSPO","","protein_coding"
26031,"TSPO2","TSPO2","","protein_coding"
26032,"TSPOAP1","TSPOAP1","","protein_coding"
26033,"TSPOAP1-AS1","TSPOAP1-AS1","","protein_coding"
26034,"TSPY1","TSPY1","","protein_coding"
26035,"TSPY10","TSPY10","","protein_coding"
26036,"TSPY2","TSPY2","","protein_coding"
26037,"TSPY26P","TSPY26P","","protein_coding"
26038,"TSPY3","TSPY3","","protein_coding"
26039,"TSPY4","TSPY4","","protein_coding"
26040,"TSPY8","TSPY8","","protein_coding"
26041,"TSPYL1","TSPYL1","","protein_coding"
26042,"TSPYL2","TSPYL2","","protein_coding"
26043,"TSPYL4","TSPYL4","","protein_coding"
26044,"TSPYL5","TSPYL5","","protein_coding"
26045,"TSPYL6","TSPYL6","","protein_coding"
26046,"TSR1","TSR1","","protein_coding"
26047,"TSR2","TSR2","","protein_coding"
26048,"TSR3","TSR3","","protein_coding"
26049,"TSSC2","TSSC2","","protein_coding"
26050,"TSSC4","TSSC4","","protein_coding"
26051,"TSSK1B","TSSK1B","","protein_coding"
26052,"TSSK2","TSSK2","","protein_coding"
26053,"TSSK3","TSSK3","","protein_coding"
26054,"TSSK4","TSSK4","","protein_coding"
26055,"TSSK6","TSSK6","","protein_coding"
26056,"TST","TST","","protein_coding"
26057,"TSTA3","TSTA3","","protein_coding"
26058,"TSTD1","TSTD1","","protein_coding"
26059,"TSTD2","TSTD2","","protein_coding"
26060,"TSTD3","TSTD3","","protein_coding"
26061,"TTBK1","TTBK1","","protein_coding"
26062,"TTBK2","TTBK2","","protein_coding"
26063,"TTC1","TTC1","","protein_coding"
26064,"TTC12","TTC12","","protein_coding"
26065,"TTC13","TTC13","","protein_coding"
26066,"TTC14","TTC14","","protein_coding"
26067,"TTC16","TTC16","","protein_coding"
26068,"TTC17","TTC17","","protein_coding"
26069,"TTC19","TTC19","","protein_coding"
26070,"TTC21A","TTC21A","","protein_coding"
26071,"TTC21B","TTC21B","","protein_coding"
26072,"TTC21B-AS1","TTC21B-AS1","","protein_coding"
26073,"TTC22","TTC22","","protein_coding"
26074,"TTC23","TTC23","","protein_coding"
26075,"TTC23L","TTC23L","","protein_coding"
26076,"TTC24","TTC24","","protein_coding"
26077,"TTC25","TTC25","","protein_coding"
26078,"TTC26","TTC26","","protein_coding"
26079,"TTC27","TTC27","","protein_coding"
26080,"TTC28","TTC28","","protein_coding"
26081,"TTC28-AS1","TTC28-AS1","","protein_coding"
26082,"TTC29","TTC29","","protein_coding"
26083,"TTC3","TTC3","","protein_coding"
26084,"TTC3-AS1","TTC3-AS1","","protein_coding"
26085,"TTC30A","TTC30A","","protein_coding"
26086,"TTC30B","TTC30B","","protein_coding"
26087,"TTC31","TTC31","","protein_coding"
26088,"TTC32","TTC32","","protein_coding"
26089,"TTC33","TTC33","","protein_coding"
26090,"TTC34","TTC34","","protein_coding"
26091,"TTC36","TTC36","","protein_coding"
26092,"TTC37","TTC37","","protein_coding"
26093,"TTC38","TTC38","","protein_coding"
26094,"TTC39A","TTC39A","","protein_coding"
26095,"TTC39A-AS1","TTC39A-AS1","","protein_coding"
26096,"TTC39B","TTC39B","","protein_coding"
26097,"TTC39C","TTC39C","","protein_coding"
26098,"TTC39C-AS1","TTC39C-AS1","","protein_coding"
26099,"TTC3P1","TTC3P1","","protein_coding"
26100,"TTC4","TTC4","","protein_coding"
26101,"TTC41P","TTC41P","","protein_coding"
26102,"TTC5","TTC5","","protein_coding"
26103,"TTC6","TTC6","","protein_coding"
26104,"TTC7A","TTC7A","","protein_coding"
26105,"TTC7B","TTC7B","","protein_coding"
26106,"TTC8","TTC8","","protein_coding"
26107,"TTC9","TTC9","","protein_coding"
26108,"TTC9B","TTC9B","","protein_coding"
26109,"TTC9C","TTC9C","","protein_coding"
26110,"TTF1","TTF1","","protein_coding"
26111,"TTF2","TTF2","","protein_coding"
26112,"TTI1","TTI1","","protein_coding"
26113,"TTI2","TTI2","","protein_coding"
26114,"TTK","TTK","","protein_coding"
26115,"TTL","TTL","","protein_coding"
26116,"TTLL1","TTLL1","","protein_coding"
26117,"TTLL10","TTLL10","","protein_coding"
26118,"TTLL11","TTLL11","","protein_coding"
26119,"TTLL12","TTLL12","","protein_coding"
26120,"TTLL13P","TTLL13P","","protein_coding"
26121,"TTLL2","TTLL2","","protein_coding"
26122,"TTLL3","TTLL3","","protein_coding"
26123,"TTLL4","TTLL4","","protein_coding"
26124,"TTLL5","TTLL5","","protein_coding"
26125,"TTLL6","TTLL6","","protein_coding"
26126,"TTLL7","TTLL7","","protein_coding"
26127,"TTLL8","TTLL8","","protein_coding"
26128,"TTLL9","TTLL9","","protein_coding"
26129,"TTN","TTN","","protein_coding"
26130,"TTN-AS1","TTN-AS1","","protein_coding"
26131,"TTPA","TTPA","","protein_coding"
26132,"TTPAL","TTPAL","","protein_coding"
26133,"TTR","TTR","","protein_coding"
26134,"TTTY1","TTTY1","","protein_coding"
26135,"TTTY10","TTTY10","","protein_coding"
26136,"TTTY11","TTTY11","","protein_coding"
26137,"TTTY12","TTTY12","","protein_coding"
26138,"TTTY13","TTTY13","","protein_coding"
26139,"TTTY14","TTTY14","","protein_coding"
26140,"TTTY15","TTTY15","","protein_coding"
26141,"TTTY16","TTTY16","","protein_coding"
26142,"TTTY17A","TTTY17A","","protein_coding"
26143,"TTTY17B","TTTY17B","","protein_coding"
26144,"TTTY17C","TTTY17C","","protein_coding"
26145,"TTTY18","TTTY18","","protein_coding"
26146,"TTTY19","TTTY19","","protein_coding"
26147,"TTTY1B","TTTY1B","","protein_coding"
26148,"TTTY2","TTTY2","","protein_coding"
26149,"TTTY20","TTTY20","","protein_coding"
26150,"TTTY21","TTTY21","","protein_coding"
26151,"TTTY21B","TTTY21B","","protein_coding"
26152,"TTTY22","TTTY22","","protein_coding"
26153,"TTTY23","TTTY23","","protein_coding"
26154,"TTTY23B","TTTY23B","","protein_coding"
26155,"TTTY2B","TTTY2B","","protein_coding"
26156,"TTTY3","TTTY3","","protein_coding"
26157,"TTTY3B","TTTY3B","","protein_coding"
26158,"TTTY4","TTTY4","","protein_coding"
26159,"TTTY4B","TTTY4B","","protein_coding"
26160,"TTTY4C","TTTY4C","","protein_coding"
26161,"TTTY5","TTTY5","","protein_coding"
26162,"TTTY6","TTTY6","","protein_coding"
26163,"TTTY6B","TTTY6B","","protein_coding"
26164,"TTTY7","TTTY7","","protein_coding"
26165,"TTTY7B","TTTY7B","","protein_coding"
26166,"TTTY8","TTTY8","","protein_coding"
26167,"TTTY8B","TTTY8B","","protein_coding"
26168,"TTTY9A","TTTY9A","","protein_coding"
26169,"TTTY9B","TTTY9B","","protein_coding"
26170,"TTYH1","TTYH1","","protein_coding"
26171,"TTYH2","TTYH2","","protein_coding"
26172,"TTYH3","TTYH3","","protein_coding"
26173,"TUB","TUB","","protein_coding"
26174,"TUB-AS1","TUB-AS1","","protein_coding"
26175,"TUBA1A","TUBA1A","","protein_coding"
26176,"TUBA1B","TUBA1B","","protein_coding"
26177,"TUBA1C","TUBA1C","","protein_coding"
26178,"TUBA3C","TUBA3C","","protein_coding"
26179,"TUBA3D","TUBA3D","","protein_coding"
26180,"TUBA3E","TUBA3E","","protein_coding"
26181,"TUBA3FP","TUBA3FP","","protein_coding"
26182,"TUBA4A","TUBA4A","","protein_coding"
26183,"TUBA4B","TUBA4B","","protein_coding"
26184,"TUBA8","TUBA8","","protein_coding"
26185,"TUBAL3","TUBAL3","","protein_coding"
26186,"TUBB","TUBB","","protein_coding"
26187,"TUBB1","TUBB1","","protein_coding"
26188,"TUBB2A","TUBB2A","","protein_coding"
26189,"TUBB2B","TUBB2B","","protein_coding"
26190,"TUBB3","TUBB3","","protein_coding"
26191,"TUBB4A","TUBB4A","","protein_coding"
26192,"TUBB4B","TUBB4B","","protein_coding"
26193,"TUBB6","TUBB6","","protein_coding"
26194,"TUBB8","TUBB8","","protein_coding"
26195,"TUBBP5","TUBBP5","","protein_coding"
26196,"TUBD1","TUBD1","","protein_coding"
26197,"TUBE1","TUBE1","","protein_coding"
26198,"TUBG1","TUBG1","","protein_coding"
26199,"TUBG2","TUBG2","","protein_coding"
26200,"TUBGCP2","TUBGCP2","","protein_coding"
26201,"TUBGCP3","TUBGCP3","","protein_coding"
26202,"TUBGCP4","TUBGCP4","","protein_coding"
26203,"TUBGCP5","TUBGCP5","","protein_coding"
26204,"TUBGCP6","TUBGCP6","","protein_coding"
26205,"TUFM","TUFM","","protein_coding"
26206,"TUFT1","TUFT1","","protein_coding"
26207,"TUG1","TUG1","","protein_coding"
26208,"TULP1","TULP1","","protein_coding"
26209,"TULP2","TULP2","","protein_coding"
26210,"TULP3","TULP3","","protein_coding"
26211,"TULP4","TULP4","","protein_coding"
26212,"TUNAR","TUNAR","","protein_coding"
26213,"TUSC1","TUSC1","","protein_coding"
26214,"TUSC2","TUSC2","","protein_coding"
26215,"TUSC3","TUSC3","","protein_coding"
26216,"TUSC5","TUSC5","","protein_coding"
26217,"TUSC7","TUSC7","","protein_coding"
26218,"TUSC8","TUSC8","","protein_coding"
26219,"TUT1","TUT1","","protein_coding"
26220,"TVP23A","TVP23A","","protein_coding"
26221,"TVP23B","TVP23B","","protein_coding"
26222,"TVP23C","TVP23C","","protein_coding"
26223,"TVP23C-CDRT4","TVP23C-CDRT4","","protein_coding"
26224,"TWF1","TWF1","","protein_coding"
26225,"TWF2","TWF2","","protein_coding"
26226,"TWIST1","TWIST1","","protein_coding"
26227,"TWIST2","TWIST2","","protein_coding"
26228,"TWISTNB","TWISTNB","","protein_coding"
26229,"TWNK","TWNK","","protein_coding"
26230,"TWSG1","TWSG1","","protein_coding"
26231,"TXK","TXK","","protein_coding"
26232,"TXLNA","TXLNA","","protein_coding"
26233,"TXLNB","TXLNB","","protein_coding"
26234,"TXLNG","TXLNG","","protein_coding"
26235,"TXLNGY","TXLNGY","","protein_coding"
26236,"TXN","TXN","","protein_coding"
26237,"TXN2","TXN2","","protein_coding"
26238,"TXNDC11","TXNDC11","","protein_coding"
26239,"TXNDC12","TXNDC12","","protein_coding"
26240,"TXNDC12-AS1","TXNDC12-AS1","","protein_coding"
26241,"TXNDC15","TXNDC15","","protein_coding"
26242,"TXNDC16","TXNDC16","","protein_coding"
26243,"TXNDC17","TXNDC17","","protein_coding"
26244,"TXNDC2","TXNDC2","","protein_coding"
26245,"TXNDC5","TXNDC5","","protein_coding"
26246,"TXNDC8","TXNDC8","","protein_coding"
26247,"TXNDC9","TXNDC9","","protein_coding"
26248,"TXNIP","TXNIP","","protein_coding"
26249,"TXNL1","TXNL1","","protein_coding"
26250,"TXNL4A","TXNL4A","","protein_coding"
26251,"TXNL4B","TXNL4B","","protein_coding"
26252,"TXNRD1","TXNRD1","","protein_coding"
26253,"TXNRD2","TXNRD2","","protein_coding"
26254,"TXNRD3","TXNRD3","","protein_coding"
26255,"TXNRD3NB","TXNRD3NB","","protein_coding"
26256,"TYK2","TYK2","","protein_coding"
26257,"TYMP","TYMP","","protein_coding"
26258,"TYMS","TYMS","","protein_coding"
26259,"TYMSOS","TYMSOS","","protein_coding"
26260,"TYR","TYR","","protein_coding"
26261,"TYRO3","TYRO3","","protein_coding"
26262,"TYRO3P","TYRO3P","","protein_coding"
26263,"TYROBP","TYROBP","","protein_coding"
26264,"TYRP1","TYRP1","","protein_coding"
26265,"TYSND1","TYSND1","","protein_coding"
26266,"TYW1","TYW1","","protein_coding"
26267,"TYW1B","TYW1B","","protein_coding"
26268,"TYW3","TYW3","","protein_coding"
26269,"TYW5","TYW5","","protein_coding"
26270,"U2AF1","U2AF1","","protein_coding"
26271,"U2AF1L4","U2AF1L4","","protein_coding"
26272,"U2AF1L5","U2AF1L5","","protein_coding"
26273,"U2AF2","U2AF2","","protein_coding"
26274,"U2SURP","U2SURP","","protein_coding"
26275,"UACA","UACA","","protein_coding"
26276,"UAP1","UAP1","","protein_coding"
26277,"UAP1L1","UAP1L1","","protein_coding"
26278,"UBA1","UBA1","","protein_coding"
26279,"UBA2","UBA2","","protein_coding"
26280,"UBA3","UBA3","","protein_coding"
26281,"UBA5","UBA5","","protein_coding"
26282,"UBA52","UBA52","","protein_coding"
26283,"UBA6","UBA6","","protein_coding"
26284,"UBA6-AS1","UBA6-AS1","","protein_coding"
26285,"UBA7","UBA7","","protein_coding"
26286,"UBAC1","UBAC1","","protein_coding"
26287,"UBAC2","UBAC2","","protein_coding"
26288,"UBAC2-AS1","UBAC2-AS1","","protein_coding"
26289,"UBALD1","UBALD1","","protein_coding"
26290,"UBALD2","UBALD2","","protein_coding"
26291,"UBAP1","UBAP1","","protein_coding"
26292,"UBAP1L","UBAP1L","","protein_coding"
