"","PS.rep1","PS.rep2","PS.rep3","RS.rep1","RS.rep2","RS.rep3"
"PRLH",0,0,0,0,0,0
"PRLHR",0,0.250351633183325,0.330364497965592,0,0,0
"PRLR",0.0131476375859473,0.42932822663706,0.339203530685719,0.405988004363479,1.21708861151718,0.790294952302822
"PRM1",10.5005531125214,10.9344575282159,11.8128511547023,12.7061225612277,14.0393474828773,13.6285594565999
"PRM2",10.0769281722974,9.70741663165125,10.6082765287835,12.4227569998434,12.5943414817717,12.1791829269802
"PRM3",3.24878224683762,4.3713288494155,5.81792250895501,5.31435574839245,7.52120781622399,7.28142006871013
"PRMT1",4.45749579757128,5.51050910774073,5.32107665361336,4.62950059094627,5.25932823501168,5.67659210224619
"PRMT2",2.78465524358033,3.54636073373731,3.72051291149224,2.90153191211457,3.12184164616565,3.34146064727111
"PRMT3",2.12816338100514,3.397384054103,3.17799112068793,2.51048853640656,3.19347371331194,3.47318945243894
"PRMT5",5.67540548898839,5.02460709770878,4.71206746586056,5.1874713244793,4.93618913803627,4.68963636640265
"PRMT5-AS1",4.757670820003,4.0892591507795,4.40873087948277,5.88438301472786,4.923724431954,4.22985551938983
"PRMT6",3.07592448442856,3.2027139099227,2.9021527082399,2.06753546687537,1.73162206699259,1.68458986264327
"PRMT7",3.86082874907701,3.64394771144508,3.82966144936733,3.76611020842944,3.51393472919649,4.05936168127848
"PRMT8",2.32719153217901,1.80394324559309,1.55263774593119,4.20631939386801,3.55133550026876,2.6412893730068
"PRMT9",5.24904365161351,5.46965068581884,5.90882136025564,5.95987127012627,6.1915918643479,6.02833071653105
"PRNCR1",0.995310118616437,2.36983217131173,2.27587717131523,1.30865211105177,2.63690066361634,2.56587983840634
"PRND",1.21681491192883,3.92555325308023,3.02520070245417,0.909999617316487,1.93263571532605,1.49754083580416
"PRNP",6.36902998426553,6.52348527164131,6.24519120287564,5.12638936865344,5.45396223739773,4.92631307571481
"PRNT",2.94840218293104,1.4508195689791,1.50149264808882,4.9292227536531,2.00419214595062,2.83095601328801
"PRO1804",0.464371333990729,1.9263220905705,1.64973500812141,1.04307147998271,2.06089476134719,1.74639876654714
"PROB1",0.127140764563014,0.504822736847842,0.497478499788379,0.468274674974125,0.527306593772158,0.867743885983379
"PROC",0,0.145879581357828,0.580558451050042,0.263393832571427,0.070073686649864,0
"PROCA1",6.37513617558019,5.33808812709464,5.91484863373145,8.04091467129361,7.28251088156335,6.88502055798081
"PROCR",1.15251443820654,1.49635496796476,2.06357887162598,2.18301321380134,2.04021562515546,1.99450731612314
"PRODH",1.06310252161186,1.61935666339346,1.722291578979,1.30051268715881,1.77244564947326,2.35345033307765
"PRODH2",0.460946963865529,0.0797044194273418,0,2.16094922244925,0.888304895208487,0.935686035162178
"PROK1",4.13037081100218,3.03103165343685,2.76300569300269,4.63227985009003,3.25479960940718,3.12602627259899
"PROK2",6.79743586421764,5.71085711651076,5.84999750862154,4.01069212882034,4.01425172946748,3.65349574153387
"PROKR1",0.579972736681875,0.23769709108337,0,2.13569246097612,1.66990663186048,1.36967306669791
"PROKR2",0.890122901182584,2.14273037116539,1.75248314534893,1.97425029104301,1.83324229246671,1.98788473486832
"PROM1",5.16832408457518,4.34381712006696,4.08211691057822,6.20166424369366,4.53965631549099,4.75605080702655
"PROM2",0.681660650192584,1.88122567571622,1.97242676929516,1.11220182489484,1.66204016143055,1.60849919548342
"PROP1",0,0.260771207111438,0.691543991291587,0,0.168613797479195,0
"PRORSD1P",0.940368243783916,2.36801118943847,2.06766280747882,0.934271156519766,2.42689805945588,1.5969685266796
"PRORY",1.15864078849676,2.40338226068797,2.0533060002471,1.86468338627491,2.14175320891231,2.1396463011181
"PROS1",1.344834176888,1.61837962867905,0.850525016992315,3.24485966591966,2.35135129601293,1.99473719927035
"PROSER1",4.80715911444338,3.74981312600399,3.40887350989189,4.39668697392887,3.03709400565566,2.61401011457173
"PROSER2",3.22893564023356,3.16548911509189,2.26939227894041,2.45848699997433,2.13343529509587,2.44658708530688
"PROSER2-AS1",4.14594640716614,3.36949161019605,3.26444785491117,3.2019772444468,2.97616380771455,3.16478466942808
"PROSER3",5.63870234448149,4.78991179342932,4.09082803066694,4.20889957639285,2.95731845861344,2.73765864264179
"PROX1",1.78095339338858,1.26362939483012,1.7973035633979,3.87467501515148,2.73286178770824,2.35552376897836
"PROX1-AS1",0.921224557491315,1.2384505991008,1.12358674341475,2.46773334927119,2.79557787253494,2.66414602050397
"PROX2",1.94790554478842,1.74240726315593,1.91799841032333,2.08958967229253,0.983682072021513,1.21165705554861
"PROZ",1.53567974119837,2.15638302257941,0.26443073958252,0.968668820453882,1.6517520536718,1.49865936049888
"PRPF18",6.66922523584485,7.31856088564325,7.3659374442633,6.35256963203534,7.22897256976016,6.98298216994535
"PRPF19",3.73250800058618,3.5268200197246,3.16231800877935,4.449528360619,3.48291280287085,4.0151853180163
"PRPF3",5.37269246603474,6.61071378957967,6.36180023378602,4.98963759583059,6.46384936400423,6.07116697134673
"PRPF31",3.81945360241277,5.60984654581992,4.95752927147667,3.61975339481933,5.22771412515698,5.16296325780829
"PRPF38A",5.53356646283775,5.70177082237904,5.80050909012901,5.38677991302332,5.77946723077253,5.79221505340387
"PRPF38B",4.9036395945333,4.96305308539272,4.80636329720783,4.47735899299733,4.43545739315328,4.40842380020443
"PRPF39",2.07329240506947,2.81224971126171,3.50297974480794,3.04455674127,3.30232197582178,3.71366282601252
"PRPF4",4.76130969044938,4.45404899362504,3.74990964133229,5.02849087149102,4.83635262640352,4.61860668385859
"PRPF40A",6.18243209639554,6.50404669585195,6.54476989725838,6.37373520190066,6.68792850853405,6.38271237948481
"PRPF40B",5.77292814560715,6.33584801394646,6.07771726679121,5.71931570884975,6.06672383666383,5.62282436983503
"PRPF4B",3.97687866108185,5.12434472093643,5.40864970969248,4.44231461213723,4.8724431686876,5.22424252143911
"PRPF6",6.24427629548613,6.74170966235174,6.8265993302731,6.31334926057807,6.37069089367924,6.76924279514054
"PRPF8",7.20233935469714,6.95278783194527,6.78217263983544,6.89416294638692,6.09856272864381,6.1953397233278
"PRPH",5.20770547648153,5.86754315807955,4.98347705311774,5.51953246941259,6.29943333601694,5.16020624528253
"PRPH2",2.68872420470296,2.21507281705871,2.21545806016628,2.47846709697038,1.70822697305683,1.55946244506814
"PRPS1",2.3432059730097,2.51107328091225,2.58394022963676,3.3081118219132,2.62453375520389,2.45921126293073
"PRPS1L1",7.86228400121767,7.13089998989321,6.46061643711606,7.08686866801297,6.51620902764903,5.46214068443432
"PRPS2",2.92780469464791,3.85401061281496,3.15484240722814,5.36226753254707,4.91085495965646,4.69921457195055
"PRPSAP1",5.77321201564015,5.72956554964104,5.48281628017593,4.71861369897548,5.14188192824281,4.97532597041441
"PRPSAP2",6.16432565945783,5.973841221048,5.87130026902298,5.52456548308592,5.86394756244122,5.438299881972
"PRR11",1.20756805256246,3.22512219850795,3.03209555209971,2.01280463406368,3.20108647411057,3.28422538767096
"PRR12",0.607021085170021,1.12615351106875,0.831457339623717,1.52569306090602,1.10676371298381,1.57655116083141
"PRR13",4.14407729583616,5.38280211007226,4.74079267227768,3.93633358657622,4.79301147974113,4.47019843955567
"PRR14",3.16376599254501,2.8996164940374,3.16415391482985,3.13853271620183,2.36405969421664,2.60298177250565
"PRR14L",3.07693528234142,4.01226472803438,3.99484217309148,3.7444732868359,3.66859570731728,3.75102446142426
"PRR15",0.166079105054666,0.732030358882798,1.01860569024403,0.613379831922249,0.634666679079274,0.774733514199794
"PRR15L",4.8138017094006,3.51212572994114,2.77853661552388,4.04393938017078,3.32907909456416,2.59853909962842
"PRR16",1.36603119767831,1.44966173251672,0.930868262109652,3.25928966367003,2.40630808479537,0.972073540684632
"PRR18",0,0.0947009008972114,0.144415808913668,0.067789723901503,0.130560332890174,0
"PRR19",3.50996181035548,3.48350624970721,2.27211279466593,3.47961860846942,2.84626663908281,2.49930505405682
"PRR20A",0.456357240939508,0.535699645450693,0.804120486566302,0.299718248317379,0.156599835233046,0.409220382530066
"PRR20B",0.456514952976657,0.53571954942841,0.802718489823227,0.299845997351615,0.156599835233046,0.409300773366737
"PRR20C",0.456500233915975,0.535705616672841,0.802686234480756,0.299820214054025,0.156599835233046,0.409298600700319
"PRR20D",0.456460281422838,0.535702631064856,0.804240287477877,0.299780366233199,0.156599835233046,0.40928339194378
"PRR20E",0.456422430671883,0.535702631064856,0.80418080137215,0.299749893627569,0.156599835233046,0.409251887580913
"PRR22",5.02496676081581,3.82859096470183,3.51942867851555,6.18986210798832,5.38233524253165,4.72864434251005
"PRR23A",0.84851538209643,1.92063249377803,1.82467418182876,1.70436737550571,1.90756369624966,1.98114391508425
"PRR23B",0.578313691570027,0.319960071297769,1.95981836786481,0.710749358315004,0.595057702381841,0.213303728018185
"PRR23C",0.508129433429287,1.53403669379724,0.867843498325751,1.04663773197245,1.46394673908599,1.71404764877777
"PRR23D1",2.84142169076585,3.16402354594793,1.57886627470374,2.37705709757837,1.25947136183651,2.54875718797719
"PRR23D2",6.9873446898199e-06,0,2.54874732555365,3.44043809122171e-08,2.06628555588116,0
"PRR25",0.0641563558765309,0.863992352308657,1.85183097917117,0.106570636891612,0.623983882985981,1.33597481810646
"PRR26",0.539890335719539,2.04370422449079,1.67088972377975,1.59607594650249,2.45087498244173,1.57844316184843
"PRR27",0.930088593873682,0.842453534850871,0.441883936539766,2.05134773754597,1.34498752548085,1.25573033754288
"PRR29",3.52438118990855,3.43556992503867,3.09541305850938,3.00940200493118,2.87955443218072,2.5860152839517
"PRR29-AS1",1.97346433537819,3.59966295171468,3.35924846067349,2.22472872506971,3.33028876582196,2.92801588346022
"PRR3",2.62904578053674,2.06792089584576,1.93441836856631,2.47659943642296,1.38656817812479,2.02345408626799
"PRR30",5.62094410755831,2.73644901686871,2.39360016393766,7.77566953455864,4.64058622520394,3.8111010612905
"PRR31",0,0.766669785611813,0.347351573763968,0.400963024806415,0.420720608352956,0
"PRR32",0,0,0,0,0,0
"PRR34",0.191436314605321,0,0,0.284422925502305,0.253822303181466,0.540033222594774
"PRR34-AS1",0,0.23295294968385,0,0.253612967132447,0,0.769164918190845
"PRR35",0.187283812065894,0.627703948313844,0.958705357540525,0.418298989436957,0.435080212392917,0.879225833547189
"PRR36",0.257887799812907,0.056085296393403,0.958890918900988,0.1930520769335,0,0.75808652205873
"PRR4",2.65698699000656e-05,0.761906477288868,2.51594200151974,1.39962776100869,0,0
"PRR5",1.36393750678401,1.88123772497757,1.4502610935708,1.20793032375315,1.24015249414666,2.08446775466115
"PRR5-ARHGAP8",0,1.00506218148765,0,0,1.23797970271119,1.51861570608907
"PRR5L",0.572003897013283,0.562432450519181,0.9722044442708,1.65235340518133,0.98020740842286,1.14457504331958
"PRR7",0.412547207217676,1.08117462170242,0.711769763429606,1.89534683227811,1.74653549618571,2.39523668041811
"PRR7-AS1",0.664673973418348,2.11667748417376,2.21148636649336,1.56917024134833,2.1381306318926,1.8720671306767
"PRR9",0.920159887631913,0.487900987405535,0,2.94460923150408,1.04382042473353,0.933826409413608
"PRRC1",2.18079743700486,3.05089518521636,3.32513596501206,2.66860455664869,2.5913897957967,3.22807830180961
"PRRC2A",7.89131042162247,7.74897907187016,6.99606215962087,7.8623162408226,6.9839352958131,6.61083291717661
"PRRC2B",2.62988114109644,3.35280512661408,3.31424262154823,3.45269294641746,3.27847696441444,3.61964776693088
"PRRC2C",7.36908255145018,6.93986126153689,6.74962812024181,7.01945729374431,6.10067074813211,5.92718298692049
"PRRG1",0.77500818527406,1.95384664809303,2.43142153258891,1.25965238698837,2.06712377007568,2.66971619083687
"PRRG2",0.25485522821477,1.0337718492731,0.345906139765921,0.544234116813719,0.83777696927294,1.65004395057288
"PRRG3",0.115585570846124,0.379823878755201,0,0,0,0
"PRRG4",0.753154372584434,1.8779208956698,2.14091604876808,0.616690805337569,1.79982504763686,2.20333273162319
"PRRT1",0.496635166069387,0.67437929428282,0.300078026296758,0.642788431241715,0.301072515444087,0.162860971655536
"PRRT2",1.0857094890171,1.80762076564887,1.88126757886439,1.72685257399133,2.01160476714775,2.30576920065368
"PRRT3",2.03835891743796,2.64447999164481,2.42217647607601,1.76233095460749,1.83333419461088,2.07236138017241
"PRRT3-AS1",1.73175238546944,0.955583608864942,1.96973071235492,1.76380247274174,2.42433898188821,2.37770681888961
"PRRT4",0,0.0546640224594251,0,0.0768436384952534,0.365019458427279,0.318677795357061
"PRRX1",4.05815801558262,3.37219016490566,3.82189793682922,3.82608573379266,4.16672187121064,3.93306930671492
"PRRX2",2.13816569993989,3.46430231967895,2.73095725959084,2.42865697301273,3.7967015711995,2.30118082533323
"PRRX2-AS1",5.50236879469019,2.57477969393804,3.18300368266307,7.60979927756655,4.59442314428283,3.99674124164322
"PRSS1",0,0.834043708781112,0,0.239698648094925,0.169290075930463,1.77855764112926
"PRSS12",5.31294102485945,6.13245140335494,6.26152517382841,5.05513056487198,5.62766811635061,5.78046234048706
"PRSS16",0.396090422231818,0.0892464708051034,0.556195916626392,0.493098021640719,0,0.0363132828546558
"PRSS2",0,0.35908031082595,1.34232717310665,0.287031322160527,1.31481251657457,0.325694954905615
"PRSS21",5.86293978664068,5.38219342321556,4.85056792139343,5.79984680114186,5.06331275633369,4.80796247787214
"PRSS22",0,0.189595606750162,0,0.135856074972898,0,0.226260660907179
"PRSS23",2.74638178192937,3.74631298143216,3.84118475342793,2.74763273362963,3.85271521108258,3.93689946118717
"PRSS27",2.26040811522054,1.32534035821702,0.328680240384815,2.56703428091928,1.17484421036266,1.37453318253964
"PRSS3",2.51866756878375,3.20135313558479,3.01904712743272,3.94791110430962,5.01595734803102,4.38118598730174
"PRSS30P",1.87813284198875,1.3270549688024,1.68798783717169,2.79272835630054,2.0331234184872,2.31024122280434
"PRSS33",0.319810974226881,0.590308828073682,1.45612274383822,0.110032033661869,0.0739456497843268,0.239420039290195
"PRSS35",0.256004606472431,0.1904403989138,0.228466552990254,1.24198963048987,1.17604825144953,0.958492303667503
"PRSS36",0.715126284426683,0.408884648054067,0.326814585858276,1.28175046803858,0.476995447713926,1.11408712162693
"PRSS37",4.72723302355923,3.76643614910451,4.88050921774221,7.36920558666792,6.78889447916044,7.08876704193984
"PRSS38",1.44221101783162,0.709789095595711,0.799016827870657,2.42885257324218,1.13580407767237,1.69867633341984
"PRSS3P2",0,0,0,0,0.301824077044921,0
"PRSS41",0.125683234657926,0.63157741806297,1.24119341842536,0.550980429198975,0.693201902980586,0.570704817188462
"PRSS42",0.59579007053066,1.27231588010169,0.916245030298448,1.26808161180903,0.885719602677607,1.41216367574373
"PRSS45",2.44256668766417,0.905903069577755,2.60555833632059,2.42250213510056,1.16613696573709,2.21442326310812
"PRSS46P",2.37656822542571,2.18921098658706,1.34731982154311,4.2301799522,3.74547399646728,3.23596748897634
"PRSS47",0.733917424146349,3.0750619243323,3.04694848718622,1.12364633360427,2.88320436859255,2.54148262502419
"PRSS48",1.05614302297284,0.930193078726032,0,1.86591089850832,2.09501971002248,0.881309872396603
"PRSS50",4.26517431846134,3.45087735725685,1.8880983357511,5.98814158595423,4.7754930827456,4.59097920009025
"PRSS53",0.356360198252712,1.48556593748505,0.363515376073386,0.309588327187328,0.898399538056246,0.918100720510814
"PRSS54",5.47752450258177,4.01691719312591,5.38349348809756,7.66077156490676,7.13992474722017,6.72379580577769
"PRSS55",5.26071069814188,4.35287149595341,5.01516747303892,6.93072230744036,6.78713204591104,6.14149737068754
"PRSS56",0.388903680440257,0,0.452731422199558,1.30263490296917,0.884548690745874,0.758584609546122
"PRSS57",0,0,0.727891622150803,0.061829167538378,0,0
"PRSS58",5.23090236029207,1.54826398419108,2.30873073465335,8.02119098183717,4.42228683158326,4.13625702151114
"PRSS8",0.256362165185408,0.138429174639976,0.392416347047056,0.250595397737225,0.921675490624558,0.48952341185953
"PRTFDC1",1.17070705075027,0.960078688355119,0.853586127064164,1.35465639156895,2.06314049730986,0.614071855205595
"PRTG",2.36779039279605,2.32042691129399,2.91003992525566,4.04697990814441,2.79699429533335,3.21936060881207
"PRTN3",0,0,0,0,0,0
"PRUNE1",4.59020098022421,2.7886306398791,3.20930674916956,6.64806106647365,4.64078766350147,4.24523665725347
"PRUNE2",3.79403070785404,3.84421515575632,3.36266333725741,3.38008510664684,2.84823052408583,2.8579646776569
"PRX",0.489360018265501,1.21673173668768,1.61106376061658,0.653803879786767,0.936072904321773,1.03885755002036
"PRY",0.528471301882892,0.442709992514435,0.801845687249301,1.70407959225966,0.898940448152837,1.06768001480643
"PRY2",0.528491305835179,0.442709992514435,0.801845687249301,1.70410615927205,0.898940448152837,1.06768001480643
"PSAP",7.03476903562808,7.1956168972607,7.13802302584041,7.16484720691324,6.82269624676168,7.32547024800426
"PSAPL1",0,0.208091442744251,0.0686826410598361,0.0653033234970319,0.127505973603963,0.33530602380085
"PSAT1",1.07785823528323,1.33494577533208,1.15729599798022,1.45118699966252,1.37393379910319,0.840536550121052
"PSCA",1.13324917598638,0.762955959357669,0,0.502999596346518,0.6468778353595,0.489566569342013
"PSD",1.66225878494138,2.0218133564771,2.38395583509224,2.63114550163534,3.02933644066742,3.10034712957789
"PSD2",0.488626060324682,0.777665044871487,0.437331089287011,1.4197330355398,0.79580268229764,0.605654571724386
"PSD2-AS1",3.92734657028595,1.86341676636831,3.49071131255439,5.48124403851575,4.52726430038028,3.78831193946117
"PSD3",3.63130803846266,3.38242516950915,4.10143157124997,5.99438285622248,5.74070903535828,5.30969279870379
"PSD4",0.171639827196578,0.456105917468528,0.66967356487907,0.285075466923988,0.39154558060012,1.27738374708637
