Geneid	Length	genome_mapping/136-P_R1.rn6.sorted.bam
RGD1565410	955	0
Harbi1	1437	130
Plek2	1553	11
Mettl5	1029	267
Grm1	6896	257
Rpl7a	851	323
Cttnbp2	5935	996
Cntln	3331	143
Ptp4a3	1327	613
Sgf29	1400	194
Szrd1	3255	1848
Pcdhb4	2540	50
Pcdhb5	2583	94
Pcdhb10	2548	46
Pcdhb21	2918	26
Akap10	3461	470
Dcdc5	2859	24
Jmjd7	1335	96
Selenoh	719	486
Selenom	701	1195
Qk	1637	1722
Commd1	904	674
Ddx49	1538	712
Lman2	1231	1293
Mbd2	1632	1149
Spatc1	1582	3
Tsr2	3821	151
Adat2	1182	102
Lekr1	2542	27
Gltpd2	1352	24
Cer1	1704	0
Tspan15	1586	503
Meiob	1658	2
Ahsa1	1391	1842
Eif3i	823	1073
Taf12	1290	300
Med18	1536	254
Sin3b	1103	1147
Ap3s2	1213	636
LOC683469	1602	0
Mtif3	1559	193
Cdca5	1481	38
LOC684871	1294	0
LOC685157	1234	2
Ric3	3952	604
Denr	785	578
Elp4	1502	199
Stambpl1	1872	331
Fam178b	1696	20
Zcchc2	6917	493
Kcnc4	2845	745
Letmd1	2431	714
Mapk1ip1	1423	681
Efhc1	2157	189
Lrrc55	1794	103
Trmt12	1627	134
Abhd10	1225	50
Hist2h4	396	2
Tac1	1036	768
Tma7	528	583
Acbd7	533	5
Ufm1	2135	546
Leap2	230	0
Anapc11	3289	790
Cks2	616	169
Mt4	384	0
Lsm6	2119	148
Morn2	660	46
Zfp706	2674	1116
Gtf2h5	1655	719
Cdc42se2	2918	1013
Sem1	753	817
Snrpf	849	365
Sf3b5	713	731
Pcp4l1	1528	1135
Mrps21	656	459
Srp9	1328	639
Lyrm2	1552	289
Uqcr11	510	1363
Elof1	1112	622
Triap1	1087	38
Nop10	858	605
Adh5	1387	998
Utp23	992	141
Fam49b	1894	1759
Tigd5	2520	69
Slc25a17	1750	1187
Ndc80	1132	134
RGD1561552	2219	0
Zfp692	1563	653
Alkbh2	1211	93
Tmem129	2348	576
Ccm2	1782	852
Zfp579	2145	329
Ccdc114	2590	126
Glyatl1	1846	2
Ufl1	2739	623
Tmem179	2390	810
Zfp955a	2952	403
Mfsd5	1735	659
Ankrd49	2140	269
Mon1a	1959	360
Slc22a13	2000	4
RGD1565685	1343	320
Ppp1r18	2632	1192
Pld4	1989	3336
Dennd1c	2027	325
RGD1564319	1399	0
Flrt3	2823	254
RGD1563441	573	85
Fam170a	731	1
Ddias	3338	48
Tmem250	2453	908
Tra2a	1857	1256
RGD1563714	1830	15
Atg4a	1896	400
Esco1	3883	332
Islr	2049	3313
Tmc8	2654	64
Zbtb42	1702	74
Usp43	3120	18
Ndufaf5	1089	356
Agbl5	3283	188
Hdac8	1972	206
Zc4h2	2141	390
Prr22	1737	55
Tbpl1	1259	540
Akap17a	2499	813
Zc3hc1	1821	388
Ndufb9	638	1713
Polr3h	1211	516
Pwwp2a	2874	392
Wipi1	1885	1131
Wdr91	2583	702
Fam84a	3719	205
Brcc3	2541	500
Cul4a	2845	1210
Med9	1873	334
Itpripl2	1896	166
Ncf4	1496	251
Ephb2	2970	126
Brsk1	2442	2571
Tp63	5127	0
Adnp2	4195	302
Zbtb7c	4038	155
LOC680663	3847	13
Api5	3600	2200
Washc1	1627	579
Dlc1	4319	765
Fam173a	861	494
Actg1	1908	9350
Alkbh6	932	123
Fam103a1	797	329
Fam241b	1023	191
Tsta3	1340	600
Slc48a1	1550	3981
Pde11a	4705	75
Dis3	3091	312
Wbp1l	4230	2504
Lrif1	3176	278
Ccdc173	1761	26
Snx33	3949	1329
Rfx7	7998	990
Sphkap	5423	740
Stk24	1348	319
Rgs20	1671	410
Agk	2228	382
Tceal9	1016	1176
Nkapd1	2306	653
Gas2	2056	161
RGD1308134	815	437
Armc7	2370	165
Mis18a	1077	87
Nceh1	2076	710
Tmem50a	1019	2075
Atraid	949	555
Yeats4	1186	381
Tmprss13	3127	61
Glb1l	2307	408
LOC302022	1361	32
Ap1s2	1811	1201
Txndc11	3074	684
Mgat4b	2395	879
Nle1	1727	151
Ildr1	2476	2
Wdpcp	2621	165
Spire2	2268	363
Sbk2	2337	1
Lmntd2	2080	5
Cracr2b	1583	93
Peli3	1893	242
Fermt3	2456	997
Slc25a24	3433	471
Rnf139	2723	583
Kdelr3	1258	311
Fbln1	2787	2551
Traf7	2615	1189
Llgl2	3530	44
Snx4	2396	1252
Lrch4	3059	1087
Lsm14a	2703	1356
Uqcrb	1041	1190
Nudt16	1251	334
Irak1	2749	2236
RGD1563815	1992	0
Rsph14	1728	9
Zfp2	2068	120
Wdr92	2056	236
Sytl3	2209	23
Cers3	2797	0
RGD1565059	1411	90
Cfap77	1707	47
Esrp1	2649	5
Epb41l4b	2188	183
Plekhd1	3280	448
RGD1561648	1939	7
Bclaf3	2681	97
Ppp1r42	1391	13
Trip6	1728	340
Lrrc45	2424	783
Gpn1	1671	455
Ube2r2	1322	1580
Slc25a33	1385	425
Calml4	896	36
Fam91a1	4421	1985
Proser3	3529	374
Oxct1	3307	2910
Sh3bp5l	2944	762
Slc25a42	2805	467
Arhgef16	2731	6
Zfp786	2764	52
Rnf168	3308	431
Cep89	2720	319
Aida	2678	1523
Slc25a53	694	29
Klf16	2594	353
LOC100158225	1970	113
Ttc30b	2570	298
Samd15	1889	43
Txlna	2557	734
Zfp9	3959	221
Nudt13	2401	102
Snx9	2052	696
Usp21	2238	643
Gba	2145	2125
PCOLCE2	1505	508
Slc35a2	2008	776
Anks4b	1810	16
Ckmt2	1198	2
Nkx2-6	1443	0
Tm6sf2	1387	22
Coa4	1364	179
Spin2a	1341	3
Slc35g3	1321	20
Mars	2783	1601
Erich1	1108	193
Fam45a	2342	942
Sh3bgr	1146	82
Hsf2bp	2816	13
Ndufa4	785	2491
Il1rl1	3548	86
Bco2	2513	142
Rpl36a	669	1089
Fam32a	2003	1383
Ctdsp1	2298	1836
Trim8	3430	1969
Ly6al	798	0
Lcn10	1137	0
Lcn12	747	53
Obp2a	701	0
Rwdd3	1044	94
Tmem88	1567	117
Lcn8	650	2
B3gat3	1574	1665
Myadml2	1631	39
Bnipl	1653	2
Fam185a	1533	210
Rcc1	1555	263
Sri	802	1215
Nup43	1218	159
Kcmf1	1484	1060
Vps37d	1536	96
Kctd7	1478	181
Bag2	1529	84
Phykpl	1589	62
Cts8	1002	1
Sepsecs	3534	457
Abcg3	2054	65
Magebl1	1588	0
Lyc2	1565	3
Wfikkn1	1659	58
Rad51c	1927	99
Hoxa11	2253	0
Psmg4	539	199
Lbh	2626	1235
Mphosph6	1036	401
Pcgf5	1557	245
Cdc42bpg	5967	237
Dhx32	3194	413
Trmt44	3136	174
Dok7	2428	67
Tcerg1l	1841	73
Atxn2l	4277	3413
Kdm1a	3051	1093
Lrp1	14714	17926
Vps28	977	2049
Foxh1	1721	0
Recql4	3860	156
Ift27	1021	235
Pnpla5	2193	0
Smc1b	4026	3
Ttc38	1704	108
Gtse1	2645	293
Zfpm2	4829	175
Fam83f	3062	84
Adsl	1952	696
Cenpm	873	102
Ndufa6	517	1244
Poldip3	3485	1569
Upk3a	1026	0
Scx	1134	44
Ccdc166	1804	9
Dnajb7	1315	1
Fam109b	2676	21
Fzd6	4202	173
Zbtb39	5806	360
Slc30a8	1278	0
Med30	789	245
Ext1	3466	519
Colec10	4552	0
Sntb1	2502	67
Rrm2b	1203	165
Slurp1	597	1
Lypd2	545	0
Lynx1	4100	3032
Gpihbp1	2080	2
Col14a1	6334	141
Pop1	3369	146
RGD1308195	548	0
Ly6d	726	0
Gsdmd	1710	376
Card10	3124	109
Mei1	4018	10
Tmprss6	2999	23
R3hdm2	3746	2002
Stac3	1546	3
Nipal2	2200	275
Rnf19a	4187	832
Nudcd1	2133	198
Samd12	815	140
Mtss1	4688	2143
Efr3a	5309	1997
Fam83h	4523	92
Ppp1r16a	2628	624
Dmc1	2589	31
Rrp7a	4545	233
Mpped1	3189	420
Scrt1	1725	416
Cpsf1	4374	1387
Tonsl	4246	194
Maff	1941	540
Tcf20	6502	878
Rspo2	3223	55
Fam83a	1473	0
Cyth4	2654	1661
Rps19bp1	515	98
Serhl2	2493	105
Eny2	2048	663
Fam227a	3197	288
Xpnpep3	2473	182
Parvg	2535	628
Phf21b	2020	87
Zc3h7b	5466	4603
Cdpf1	911	162
Mtbp	3294	103
Whamm	2849	262
Tmem181	1856	673
Slbp	1656	628
Ptges3	1659	2251
Dnlz	768	324
Ap4s1	876	148
Smim11	499	167
Fcer1g	633	2780
Hspb11	710	212
LOC100174910	1086	222
Spcs1	705	1347
Mier1	4565	1166
Arvcf	3777	800
Cstf2	4324	1202
Utf1	1020	7
Ambra1	5289	979
Wdr81	6830	1165
Med1	5813	818
Serpini2	1351	0
Tmem132e	4196	322
Gltp	1650	3552
Tmtc4	2586	795
Ints10	2392	740
Rbbp8	3111	571
RGD1308706	1454	405
Aig1	1361	857
Fkbp2	635	1421
C1qtnf3	1924	38
Spopl	1510	160
Csad	2111	896
Camkmt	1455	229
Llph	1077	72
Atp23	1081	136
Dennd6a	3895	1039
Lrrc49	2543	1118
RGD1309079	4023	691
Plcxd2	7364	882
Gsdmc	1529	3
Tmem63a	3269	2677
RGD1559578	937	0
Rbfox3	1128	407
Rptor	6699	1109
LOC288978	1099	51
Mettl13	3135	381
RGD1311892	2977	148
Camsap2	7660	2590
Klhl23	3697	339
Eno4	2462	147
Nccrp1	876	7
RGD1309350	839	0
RGD1307603	730	3
Borcs7	2144	1116
RGD1561161	5319	81
RGD1307595	590	1
RGD1309110	1185	0
Tbck	6072	543
Sestd1	2747	626
RGD1566226	1904	1
Uap1l1	2707	865
Mymk	1418	0
Ttc39a	2647	145
Rad54l2	6432	409
RGD1308878	1411	0
Plekhn1	2801	102
Ptrhd1	916	90
Ift43	834	204
RGD1305298	989	0
Grhl2	4794	15
Tex49	526	4
Kctd17	1634	865
Mmp1	1996	0
Zfp949	3074	141
Qrich1	3452	1059
LOC301124	1450	1210
Btbd17	2749	44
Vwa5b2	4509	803
Tmem132b	3838	435
Acad10	2589	272
Sez6l	3642	933
Tbc1d9	5729	981
Copa	4374	4334
Gpr137c	2269	222
Pcyox1l	1926	675
Lats1	7087	856
Zfp865	2364	157
Ssc5d	4495	2504
RGD1307235	5458	992
RGD1304770	2263	1
RGD1305938	4512	712
Zzz3	6056	736
Fam217b	1424	171
Ism1	868	41
Ubn2	5101	336
Gcfc2	2583	158
C1r	2696	1827
Snrnp40	1550	426
Qpct	942	105
Uvssa	2632	57
Gpatch2l	3001	307
Rd3l	1247	1
Zfp563	6581	123
Rasal3	3968	388
Zfp710	2290	525
Trak1	4787	1821
LOC316124	2611	3
Pp2d1	2461	162
Hdx	3774	47
RGD1561157	836	83
Nupr2	566	74
RGD1308117	1942	82
Card19	840	460
Ntpcr	1030	385
LOC361646	6336	425
RGD1308106	2268	261
Cabcoco1	1283	126
Slc39a1	2412	3798
RGD1309139	2397	10
RGD1309170	1580	4
Lypd6b	2326	68
C2cd5	4362	951
Prpf40b	3133	846
Smco4	900	67
Zfp846	2627	375
Snorc	937	14
Mospd2	2646	642
RGD1566265	1227	198
Fam160a1	2848	22
Ciart	1417	174
Slc44a5	2014	18
Slc26a10	2330	40
Oard1	1215	215
Fam135a	5902	761
Hypm	555	0
Flna	8412	9889
Zfp879	2355	64
Cfap97d1	689	2
Mcemp1	1151	86
Tex26	1463	26
Cytl1	1847	25
RGD1561145	1356	55
Spata31d1	3862	10
RGD1562608	2586	121
Tmem170a	1947	123
Zfp583	2550	104
Igflr1	1219	17
Knop1	1143	4
Slf2	6794	831
Plekhs1	2530	0
Fabp12	747	0
Slc7a14	2808	266
RGD1560065	1472	378
Ccdc187	3123	13
Ap5s1	1130	100
Tti1	3804	744
Fndc11	1122	4
Creb5	4148	179
Ccser1	2270	35
RGD1560289	3034	69
Lrrc69	1128	1
RGD1560146	1530	0
Ccdc24	1580	10
Tmem269	1698	3
S100pbp	2954	482
RGD1561149	5170	471
Ccdc196	690	0
Bbof1	1669	77
Ppp4r4	3519	227
Fam186b	3140	0
Zfp317	4012	577
Nxpe1	1575	64
RGD1564937	1548	2
Plin5	1937	7
Tmem114	1449	11
Smim20	902	472
Dnajc19	2357	464
Nemp2	3296	107
Kcnq5	3806	156
Cntrob	2954	139
Slc7a2	2637	711
Slc35e3	2816	1475
Ccdc40	5107	101
Ccdc28b	800	125
Ost4	580	1219
Ccdc189	1489	43
Fam229b	673	54
Ctxn3	1477	50
Aldh4a1	3138	664
Ankrd40	3384	3057
Fam19a4	2117	27
Meis1	2480	396
Iffo2	1235	131
Ormdl1	1157	43
Cox7c	478	1683
Hmgn5b	2042	0
Odf2l	2371	153
Cnpy3	1761	1612
Sinhcaf	5139	60
Shq1	2239	71
Tfcp2	3421	339
Slc44a2	3428	3398
Clec12a	1000	490
Ptcd3	2634	1150
Zfp566	1700	9
Lrch1	3148	406
Spag16	1535	0
Lyrm7	1808	232
Lgalsl	3511	814
Ttc9	2109	696
LOC682102	2290	23
Taf10	752	634
Wdr63	3046	72
Trim41	3535	1129
Tdrd5	3274	40
Agpat5	2432	844
Lrrtm4	2695	151
Zmat4	4097	199
Fam151b	1353	257
Stt3a	5879	2026
Pnkd	3417	2909
Selenoi	2610	717
Zfp523	2490	480
Gnpnat1	1727	255
Hnrnpl	2185	4513
Ccdc125	2333	150
Tbc1d5	4043	906
Hip1r	4341	1406
Oc90	1912	3
Ccdc62	2895	214
Parvb	1997	1351
Ankib1	6332	1563
Vpreb2	624	0
Polr2h	790	60
Dda1	1880	926
RGD1564614	2715	1
Mast3	5371	1578
Dydc2	849	7
Dcun1d2	1421	45
Tmem95	1191	14
Zbed4	5283	206
RGD1309808	1098	14
Ccdc89	1263	0
Fahd2a	1226	544
Nat9	1317	453
Trps1	4577	502
Ly6h	928	503
Cnot1	7714	2412
Car6	1375	98
Tbc1d31	3473	378
Myo1g	3292	212
Cyp2b1	1879	0
LOC688613	823	280
Hus1b	831	0
Fam25a	399	1
Dph3	3242	480
Smox	2256	946
Dnaaf5	3417	358
Synm	7430	1775
Sec23ip	3697	901
Exosc4	1106	246
Cerk	4319	1675
Stox2	5694	1329
Afg3l2	3074	1155
Zc3h3	3384	501
Pkdrej	6375	2
R3hdm1	4817	1061
Yaf2	2142	813
Ctps1	2691	1693
Nab2	3366	618
Atad2	5557	519
Chrac1	835	184
Psd4	4791	281
Meig1	566	0
Lrp12	4039	791
Scube1	4237	1411
Usp40	5246	812
Vps13b	13064	1153
Nt5dc3	5934	959
Acpp	1721	56
Zfp637	1125	591
Anxa13	1608	0
Crip1	493	672
Elmo2	4577	1812
Ahdc1	6081	948
Zfat	4444	341
Srgap2	3528	1611
Pear1	4469	598
Rad54l	2795	108
Pdxdc1	4328	519
Ttll13	3367	104
Crispld1	4433	43
Ankrd6	4638	1093
Sbf2	6383	1829
Man2b2	3222	2276
Plekhg2	5011	852
Trim27	2078	614
Mboat7	2289	0
Ezh2	2794	432
Cyp2j10	1778	488
Trip4	2816	375
Mpp6	2635	650
Tgif2	2884	42
Catsperd	2370	95
Rcor3	1863	125
Rnf180	2663	154
Eef1akmt1	977	293
Zbtb12	2397	139
Sash3	2561	327
Car13	1982	229
Tpk1	3331	122
Gnpda1	2076	841
Gucd1	472	72
Zfp951	1915	0
Clpsl2	470	0
Cwf19l2	6346	409
Nrn1l	620	16
Nrbp2	2628	7770
Pabpn1	1788	2327
Col4a1	6579	2892
Mcpt8l2	843	0
Rftn1	2826	313
Ankrd42	2773	212
Ankrd39	1091	52
Gabpb1l	1832	28
Tmem86a	1731	715
Myl12a	975	2901
Zfp266	6182	2056
Sec61g	443	468
Tmigd1	1359	0
Tctex1d1	978	25
Trim16	3810	235
Utp18	2487	370
Arpp21	5082	282
Zfp322a	3136	248
Snrpg	417	150
Prss41	1134	0
Adam34	2139	0
Klf14	2923	1
Angel2	3551	732
Myh2	5810	11
Myh1	6034	22
Ptgdr	1074	0
Tmem14c	1175	932
Klk1c10	820	0
Tomm7	377	867
Twf2	1582	631
Rarg	3393	446
Smim7	1284	1062
Syce3	710	3
Cmc1	848	161
Tmem167b	644	111
Sos2	5365	875
Acp1	2368	317
LOC691921	346	89
Smim13	4453	57
Zmat2	1809	1340
Fa2h	2490	2780
Sec1	1232	3
Agfg1	3249	1764
Cyp4v3	3192	603
Celf5	4383	523
Rhox3	908	0
Hps5	4641	610
Lrrc47	2893	916
Wdr4	1903	151
Cyp2b15	1488	0
RGD2301395	672	0
Ypel3	943	1750
Urb2	5806	258
Epha10	3782	259
Sec14l5	2233	398
Srsf12	786	51
Tmem185a	2553	427
Sec31b	3625	111
Trim65	2646	459
Trim67	2764	36
Map9	2144	206
Rbm46	1788	99
Prex1	5438	4128
Wdr72	3415	13
Spaca6	1112	167
Irgq	6113	1394
Bud23	1273	261
Akr1c12l1	1215	0
Cks1b	1614	143
Bach2	3756	63
Cep290	8251	294
Galntl6	1959	25
Fundc2	1397	471
Macf1	23521	17722
Col4a3	5020	124
Hira	4507	472
Crb2	3852	86
Hpse2	1779	2
Gngt2	553	242
Gngt1	499	0
Prodh1	2182	538
Gabra2	2223	865
Mms22l	4379	134
RGD1305350	2727	846
Pramef8	1668	56
Adck5	1996	315
Bmper	3785	137
Ctf2	615	0
Ddx27	2585	583
Dlgap5	2737	358
Dus4l	1821	78
Retreg3	3079	1409
H2afy2	1959	188
Lcn11	655	0
Med31	627	252
Mgat4c	2559	84
Pdxp	1988	748
Lyzl6	800	1
Mrap	835	37
Dpy19l3	7610	1868
Pdzd4	3352	510
Ccdc22	2570	336
March1	858	67
Naa10	938	281
Gtpbp6	1572	101
Rpusd2	3169	4
Rrn3	3402	390
Ppp6r1	4343	3042
Scara5	3753	600
Tmco3	3195	476
Tmtc3	6077	522
Txlnb	4044	67
Rft1	2163	396
Serpinb12	1673	0
Slc45a3	3254	474
Ugt2a3	1601	0
Ppa2	1154	354
Rsbn1l	3392	269
Upf3b	2350	471
Ston2	3185	351
Ranbp10	5211	1247
Trmu	1566	217
Taf7l	1865	5
Plxnb3	5950	3288
Tmem56	1051	514
Usp9x	12260	5798
Wdr25	1880	86
Wdr48	3796	989
Lrrc24	1902	297
RGD1311188	1844	58
Agmo	2105	144
RGD1561517	753	3
Zfp707	1869	27
Enthd1	2662	0
LOC688553	1456	17
Skint1	1202	0
Gng13	354	105
Rnf43	2349	259
Ttll12	2412	539
LOC498276	1401	331
Ube2q2l	1522	170
Itsn1	5524	1871
Hook3	2825	432
Ifitm3	604	2165
Treh	1985	0
Nrg2	3059	89
Ttc13	3306	690
Hsbp1l1	398	17
Trpm4	4203	277
Ngef	2675	602
Atxn7l3b	3525	2672
Inafm1	1485	147
Usp49	5363	106
Rnasek	590	2052
Urm1	1245	573
Gsx2	1046	2
Mt2A	383	8049
Adamts2	3794	369
E2f3	2020	113
Tnfaip2	3797	459
Lmtk2	8223	1476
Kif18a	3001	120
Gstt3	1785	642
Tnfrsf25	1626	57
Fgd6	4732	215
Zpr1	2896	686
Sh3bgrl2	2625	87
Sept14	1335	1
Tmem59	1493	4541
Aifm2	3421	272
Zfp644	6048	744
Gpr89b	1787	585
LOC100125368	1964	10
LOC680200	1579	35
Ppp2r3b	2278	196
Qser1	5635	482
Lrtomt	877	24
RGD1310429	2198	463
Hcfc1	9128	1028
Mical2	2886	500
Atp10a	5217	556
LOC689770	879	5
Alg3	1421	490
Aqp4	5116	22335
P2rx1	2478	61
Pnpt1	3441	529
Hexdc	1816	355
Neurl1b	1641	30
Zfp7	571	5
Zfp958	2923	351
Plod2	3671	578
Gon7	2603	215
Trim43a	1356	7
Nrarp	2549	148
Fam196a	4441	122
Slc26a6	2543	320
Pde2a	4376	679
Dock1	6785	2751
Il20	1182	0
Cabyr	2076	63
Ube3b	5172	1586
Pgap3	2328	116
Ccdc137	3056	241
Polr2l	375	237
Tlr11	3219	5
Camsap3	4141	298
Psapl1	2561	2
B3galnt2	3936	383
Fam96b	693	506
Kiaa0408L	4152	1708
Tmem242	949	394
Plekha7	974	53
LOC691083	1484	4
Vstm5	1859	91
Riiad1	447	10
Spns2	3869	762
Krtap7-1	617	0
Odf2	2589	760
C17h6orf52	1583	16
Glyatl3	873	1
Iqcf5	546	0
LOC500876	1734	0
Ube2ql1	2653	864
Shisa7	6089	368
Cox6b1	442	1202
Gpr81	1056	83
Pparg	2302	9
Fam71e2	3023	11
Lims1	1254	631
Gpsm1	3535	1438
LOC687707	688	3
Borcs8	628	360
Nlrp1a	7024	202
LOC100271845	2401	0
Tlr5	4255	26
Ganc	4816	378
Grn	2167	11021
Reg3a	917	3
Pla2g4c	1760	0
Tlr10	2436	6
Acot7	1661	2755
Fpgs	2395	368
Ears2	1961	29
Casq1	1849	78
Tmem116	1330	26
LOC100294508	4269	2509
Scn5a	8445	22
Adam19	6285	1092
Abo	1533	185
Nfasc	10489	10553
Rrlt	1178	3
T2	1476	31
Nipsnap3a	1052	0
Epha4	6337	708
Sh3d21	1859	217
LOC100302372	3925	202
RGD1563302	696	2
Pom121l2	4822	1
Ctxn2	442	96
Smim5	1054	213
Zfp870	2382	133
Zfp709l1	2599	12
Cox16	770	254
Mettl9	1456	1212
Ntrk2	9627	9682
LOC100302465	2923	150
Cmip	2498	1868
Jakmip3	5964	687
Get4	2091	1043
Tmem89	508	5
Zswim7	702	48
Satl1	2407	6
Stpg4	849	15
Fam102b	5073	1849
Wnk3	5076	146
Smim1	453	77
Myo19	3840	262
Efcc1	1689	24
Shc1	3643	2010
Tank	2139	313
Add3	4177	4703
Cnr2	3418	213
Nus1	3645	1236
Rnf187	1891	3993
Plec	17373	9050
RGD1564865	1106	0
Ccdc175	2592	80
Tmem212	1366	38
Rnf165	1588	37
Tmem11	1486	292
Fcgbpl1	7769	3
Fcgbp	7967	56
Cuta	929	918
Pfdn6	697	781
Fcrl6	1259	0
RT1-Db2	1134	2
Tor1aip2	7330	2111
Nelfe	1385	666
Ddah2	1431	1413
Psors1c2	405	0
Sfta2	359	0
Ddr1	2980	6265
RGD1562885	1346	0
Mdc1	4045	467
Znrd1	677	211
Znrd1as1	924	60
LOC498592	468	0
Il1rapl2	3324	5
Btn3a2	1694	2
Btnl5	1944	5
RGD1624210	1617	1
Selenov	1204	1
RT1-T24-3	1458	163
Usp12	1113	113
Cd300e	722	0
Cnih3	483	26
Fam122b	3806	26
Rasl2-9	1179	2
Parpbp	4426	63
Tas2r110	1002	0
Tas2r136	993	0
Tas2r116	975	0
Tas2r106	924	0
Tas2r104	909	0
Tas2r117	957	0
Tas2r129	963	0
Tas2r113	930	0
Tas2r103	939	0
Vom1r99	825	0
Vom1r104	966	0
Vom1r55	897	0
Vom1r9	951	0
Vom1r13	951	0
Vom1r16	939	0
Vom1r39	918	0
Vom1r60	948	0
Vom1r103	981	0
Vom1r64	918	0
Vom1r17	906	0
Cd300lb	681	9
Ddx3	3086	0
Eif2s3y	1732	0
Smpd4	3450	774
Il1rap	3235	1157
Sned1	5597	842
Mier3	4757	384
Cd300c2	749	130
RGD1559482	741	447
RT1-M1-5	1065	1
RT1-M4	1026	2
Eif3m	1259	1838
Arhgap11a	4170	679
Secisbp2l	4522	4767
Gpat2	2617	13
Cbfa2t2	2599	321
Pltp	2025	4031
Camsap1	6626	1173
Nup214	5678	1002
Tcf15	999	5
Oxa1l	1531	1279
Foxb2	1492	0
Rufy2	1915	234
Rdh8	1158	0
Crlf3	1308	283
Cdh9	2915	24
Cdh10	3169	358
Ptprm	5290	1306
Irs2	6301	2102
Wars2	1978	166
Zfp40	3424	208
Sox12	1020	89
Pwp2	3176	401
Uqcc3	690	319
Gcn1l1	8538	2140
Efna2	1177	78
Sntb2	1698	47
Aatk	5297	8184
Use1	840	854
Alk	4761	189
Tma16	936	83
Crim1	4076	659
Kcnf1	2678	47
Hpf1	1167	554
Pole2	1696	91
Kif11	4731	419
Lrpap1	1414	1467
Trappc11	4470	1125
Elmsan1	4163	442
Adam26a	1533	0
Zfp91	4886	2511
Coprs	552	461
Tspan14	1473	1031
Vsx2	3109	54
Pcdh19	4156	163
Med12l	3986	101
Gpr31	960	31
Tenm3	10972	1440
Ttll2	1623	5
Epha5	8515	579
Thbs2	5728	8553
Ckap2	2549	264
Fpr-rs3	1032	0
Myom2	4513	77
Nlrp12	3441	0
Zfp444	1501	365
Pcid2	2364	605
Acyp2	1140	638
Rps16	819	7208
Nlrp9	3012	0
Pgp	2535	725
Ppp1r3e	1072	26
Diras2	1201	230
Ceacam16	1615	15
Ceacam20	1774	0
Actn2	2942	62
Gpr158	7200	1596
Son	9249	5515
RGD1564380	962	0
Gfod1	1401	143
Erf	3711	807
Ltbp4	5157	1308
Btn1a1	1575	0
Catsperg	3829	96
Akr1c12	1226	46
Sec61a2	2025	1114
Neil3	1975	28
Pcnx1	7975	2464
Kif26a	5779	181
Sh2d4b	1296	14
Gdf7	1660	3
Lrrc43	1979	26
Clec4m	1202	0
Fry	10729	1678
Tmem130	2758	4136
Scgb1b24	279	0
Orai2	4047	858
Zfp157	3225	304
Klk13	1038	0
Fam193b	3004	990
RGD1560860	1384	0
Med25	2327	1343
Ccdc185	2013	0
Nxnl2	891	8
Tmc3	3306	27
Lrrc32	3953	334
Anapc15	786	414
Rttn	6966	184
Nfxl1	3782	464
Evc	4315	347
Tada2b	3578	652
Fam69a	2202	735
Apbh	417	0
Tns3	7165	5751
Trim6	2452	8
Sema4b	3438	455
Uqcr10	437	1055
Mcpt3	916	0
Cidea	809	68
Acin1	4621	2822
Dcp2	1621	59
Chst9	1769	262
Zc3h13	6199	945
Ccar2	3598	1532
Tyw5	1478	150
Fam160b2	3807	812
Tmem260	5121	806
Nkx1-2	918	1
Zfp319	2249	228
Pi16	1881	823
Atoh7	450	0
Wisp3	2509	2
Rbm4	1444	351
Myrf	5531	8293
Mcc	2746	261
Stt3b	2706	1388
Natd1	3396	28
Csdc2	2468	2053
Dpy30	787	452
Thumpd3	1993	718
Tmem256	474	561
Wdfy3	13927	4726
Mphosph9	4103	220
Plk5	2094	81
Vcan	11994	4146
Peg12	2604	26
Sema4d	4024	2045
Il17rc	2295	184
Mbd6	3977	1432
Baz1a	5286	426
Fam50a	1304	430
Arhgap18	2287	400
Zkscan7	4837	185
Adam32	2383	0
Pex5	3171	343
Nemf	4684	1004
Pus7	2459	271
Las1l	2367	875
Chat	3598	389
Knl1	8094	114
Gpr132	2401	41
Birc6	15588	2594
Bai1	5241	1753
Myh11	6555	861
Srp72	3591	73
Espl1	6835	241
Astn1	7190	2740
Il12rb1	2217	6
LOC362863	3824	79
Spink5	4364	0
Ptprz1	9749	9183
Preb	1992	968
Prr30	1988	0
Asb14	2008	17
Ipcef1	1516	38
Zfp831	4802	4
Tmtc2	3049	298
Triqk	1532	132
Sh3bp1	2407	577
Dvl2	2785	343
Galnt6	3386	1291
Hs3st3a1	1196	5
Icam4	845	3
Icam5	3117	108
Idua	2582	1519
Klra17	1084	23
Gemin5	5012	446
Morc1	3036	2
Pim2	2026	249
Psca	431	1
Samd3	810	0
Sla2	1076	3
Tlr1	2353	124
Tlx2	1382	0
Ube2h	4265	3162
Myo18a	6950	3370
Ap1s3	2530	108
Cmtm4	1446	293
Kctd16	1393	37
Nlrp4	3387	0
Prkcb	3666	1470
Ercc2	3548	374
Hbz	589	0
Slc25a32	2313	173
Fam118a	2446	187
Sh3bgrl	2880	4337
Hmgb3	1521	136
Spred3	1771	314
Rnf128	1802	221
Armc8	4447	605
Porcn	1874	618
Dmkn	1831	3
Tmem184b	3324	1434
Zfp609	8451	1193
Sowahd	1630	3
Sco1	1580	200
Dusp3	4231	5778
Manbal	1084	808
Aplf	2572	235
Lsm11	1144	74
Clec7a	2427	711
Ctnnbip1	2540	686
