"id","UniqueID","Gene.Name","Protein.ID","GeneType"
13992,"Gm23896","Gm23896","","protein_coding"
13993,"Gm24902","Gm24902","","protein_coding"
13994,"Gm23015","Gm23015","","protein_coding"
13995,"RP23-17A11.1","RP23-17A11.1","","protein_coding"
13996,"RP24-499N22.1","RP24-499N22.1","","protein_coding"
13997,"RP24-499N22.2","RP24-499N22.2","","protein_coding"
13998,"RP23-297D16.1","RP23-297D16.1","","protein_coding"
13999,"RP23-297D16.2","RP23-297D16.2","","protein_coding"
14000,"RP24-235E5.1","RP24-235E5.1","","protein_coding"
14001,"AC119899.1","AC119899.1","","protein_coding"
14002,"RP24-189M4.2","RP24-189M4.2","","protein_coding"
14003,"RP24-189M4.1","RP24-189M4.1","","protein_coding"
14004,"Pcdh7","Pcdh7","","protein_coding"
14005,"RP23-458G12.1","RP23-458G12.1","","protein_coding"
14006,"RP23-458G12.4","RP23-458G12.4","","protein_coding"
14007,"RP23-458G12.3","RP23-458G12.3","","protein_coding"
14008,"RP23-458G12.2","RP23-458G12.2","","protein_coding"
14009,"RP23-358D12.4","RP23-358D12.4","","protein_coding"
14010,"RP23-358D12.1","RP23-358D12.1","","protein_coding"
14011,"RP23-358D12.3","RP23-358D12.3","","protein_coding"
14012,"RP23-358D12.2","RP23-358D12.2","","protein_coding"
14013,"RP24-231P10.2","RP24-231P10.2","","protein_coding"
14014,"RP24-231P10.3","RP24-231P10.3","","protein_coding"
14015,"RP24-231P10.4","RP24-231P10.4","","protein_coding"
14016,"RP24-231P10.1","RP24-231P10.1","","protein_coding"
14017,"RP24-231P10.5","RP24-231P10.5","","protein_coding"
14018,"RP24-340K5.2","RP24-340K5.2","","protein_coding"
14019,"RP24-340K5.4","RP24-340K5.4","","protein_coding"
14020,"RP24-340K5.3","RP24-340K5.3","","protein_coding"
14021,"RP24-502C10.1","RP24-502C10.1","","protein_coding"
14022,"Gm22536","Gm22536","","protein_coding"
14023,"RP24-375D24.2","RP24-375D24.2","","protein_coding"
14024,"RP24-375D24.1","RP24-375D24.1","","protein_coding"
14025,"RP24-353N4.4","RP24-353N4.4","","protein_coding"
14026,"RP24-353N4.1","RP24-353N4.1","","protein_coding"
14027,"RP24-353N4.3","RP24-353N4.3","","protein_coding"
14028,"Gm22308","Gm22308","","protein_coding"
14029,"RP23-324H16.1","RP23-324H16.1","","protein_coding"
14030,"RP23-324H16.2","RP23-324H16.2","","protein_coding"
14031,"RP23-340N4.1","RP23-340N4.1","","protein_coding"
14032,"RP24-267O6.1","RP24-267O6.1","","protein_coding"
14033,"RP24-543J12.1","RP24-543J12.1","","protein_coding"
14034,"RP24-543J12.2","RP24-543J12.2","","protein_coding"
14035,"RP24-543J12.3","RP24-543J12.3","","protein_coding"
14036,"RP24-543J12.4","RP24-543J12.4","","protein_coding"
14037,"RP23-183O3.1","RP23-183O3.1","","protein_coding"
14038,"Cbfa2t2-ps1","Cbfa2t2-ps1","","protein_coding"
14039,"Gm23331","Gm23331","","protein_coding"
14040,"RP23-419P12.1","RP23-419P12.1","","protein_coding"
14041,"RP23-84N24.1","RP23-84N24.1","","protein_coding"
14042,"Gm23708","Gm23708","","protein_coding"
14043,"RP24-390N7.1","RP24-390N7.1","","protein_coding"
14044,"RP24-390N7.2","RP24-390N7.2","","protein_coding"
14045,"RP24-390N7.3","RP24-390N7.3","","protein_coding"
14046,"RP24-300K9.1","RP24-300K9.1","","protein_coding"
14047,"RP23-210A16.1","RP23-210A16.1","","protein_coding"
14048,"RP23-86N20.1","RP23-86N20.1","","protein_coding"
14049,"G6pd2","G6pd2","","protein_coding"
14050,"RP23-480E8.1","RP23-480E8.1","","protein_coding"
14051,"Gm22273","Gm22273","","protein_coding"
14052,"RP24-447I18.1","RP24-447I18.1","","protein_coding"
14053,"Gm24079","Gm24079","","protein_coding"
14054,"Arap2","Arap2","","protein_coding"
14055,"RP23-387F14.1","RP23-387F14.1","","protein_coding"
14056,"RP23-387F14.2","RP23-387F14.2","","protein_coding"
14057,"Dthd1","Dthd1","","protein_coding"
14058,"RP23-37I24.1","RP23-37I24.1","","protein_coding"
14059,"Nwd2","Nwd2","","protein_coding"
14060,"AC114408.3","AC114408.3","","protein_coding"
14061,"RP23-192C21.1","RP23-192C21.1","","protein_coding"
14062,"Rell1","Rell1","","protein_coding"
14063,"AC158789.2","AC158789.2","","protein_coding"
14064,"RP23-192C21.2","RP23-192C21.2","","protein_coding"
14065,"Gm25608","Gm25608","","protein_coding"
14066,"RP23-192C21.3","RP23-192C21.3","","protein_coding"
14067,"Pgm1","Pgm1","","protein_coding"
14068,"Gm23967","Gm23967","","protein_coding"
14069,"Gm22395","Gm22395","","protein_coding"
14070,"Gm22559","Gm22559","","protein_coding"
14071,"Tbc1d1","Tbc1d1","","protein_coding"
14072,"AC132271.2","AC132271.2","","protein_coding"
14073,"RP23-339I6.1","RP23-339I6.1","","protein_coding"
14074,"AC131679.2","AC131679.2","","protein_coding"
14075,"AC131679.3","AC131679.3","","protein_coding"
14076,"RP23-339I6.2","RP23-339I6.2","","protein_coding"
14077,"RP23-339I6.3","RP23-339I6.3","","protein_coding"
14078,"RP23-195B3.4","RP23-195B3.4","","protein_coding"
14079,"RP23-195B3.1","RP23-195B3.1","","protein_coding"
14080,"RP23-195B3.3","RP23-195B3.3","","protein_coding"
14081,"RP23-195B3.5","RP23-195B3.5","","protein_coding"
14082,"RP24-448C16.4","RP24-448C16.4","","protein_coding"
14083,"RP24-448C16.6","RP24-448C16.6","","protein_coding"
14084,"RP24-448C16.5","RP24-448C16.5","","protein_coding"
14085,"RP24-448C16.7","RP24-448C16.7","","protein_coding"
14086,"RP24-448C16.9","RP24-448C16.9","","protein_coding"
14087,"RP24-448C16.8","RP24-448C16.8","","protein_coding"
14088,"Gm25306","Gm25306","","protein_coding"
14089,"RP24-448C16.1","RP24-448C16.1","","protein_coding"
14090,"RP24-448C16.2","RP24-448C16.2","","protein_coding"
14091,"Klf3","Klf3","","protein_coding"
14092,"RP23-326O2.2","RP23-326O2.2","","protein_coding"
14093,"Tlr1","Tlr1","","protein_coding"
14094,"Tlr6","Tlr6","","protein_coding"
14095,"Fam114a1","Fam114a1","","protein_coding"
14096,"Mir574","Mir574","","protein_coding"
14097,"RP24-87P2.3","RP24-87P2.3","","protein_coding"
14098,"Tmem156","Tmem156","","protein_coding"
14099,"Klhl5","Klhl5","","protein_coding"
14100,"Gm25154","Gm25154","","protein_coding"
14101,"Wdr19","Wdr19","","protein_coding"
14102,"Rfc1","Rfc1","","protein_coding"
14103,"RP23-344O11.3","RP23-344O11.3","","protein_coding"
14104,"Klb","Klb","","protein_coding"
14105,"Rpl9","Rpl9","","protein_coding"
14106,"Lias","Lias","","protein_coding"
14107,"RP23-477N9.1","RP23-477N9.1","","protein_coding"
14108,"RP23-477N9.5","RP23-477N9.5","","protein_coding"
14109,"Ugdh","Ugdh","","protein_coding"
14110,"AC136513.6","AC136513.6","","protein_coding"
14111,"RP23-477N9.2","RP23-477N9.2","","protein_coding"
14112,"Smim14","Smim14","","protein_coding"
14113,"RP23-477N9.4","RP23-477N9.4","","protein_coding"
14114,"RP23-477N9.6","RP23-477N9.6","","protein_coding"
14115,"RP23-477N9.3","RP23-477N9.3","","protein_coding"
14116,"Ube2k","Ube2k","","protein_coding"
14117,"RP23-403P24.1","RP23-403P24.1","","protein_coding"
14118,"RP23-403P24.3","RP23-403P24.3","","protein_coding"
14119,"Pds5a","Pds5a","","protein_coding"
14120,"RP23-403P24.5","RP23-403P24.5","","protein_coding"
14121,"RP23-403P24.6","RP23-403P24.6","","protein_coding"
14122,"Gm24399","Gm24399","","protein_coding"
14123,"RP23-403P24.7","RP23-403P24.7","","protein_coding"
14124,"RP23-403P24.8","RP23-403P24.8","","protein_coding"
14125,"N4bp2os","N4bp2os","","protein_coding"
14126,"N4bp2","N4bp2","","protein_coding"
14127,"Gm24346","Gm24346","","protein_coding"
14128,"RP23-42O8.7","RP23-42O8.7","","protein_coding"
14129,"RP23-42O8.6","RP23-42O8.6","","protein_coding"
14130,"RP23-42O8.5","RP23-42O8.5","","protein_coding"
14131,"RP23-42O8.4","RP23-42O8.4","","protein_coding"
14132,"Rhoh","Rhoh","","protein_coding"
14133,"RP23-42O8.9","RP23-42O8.9","","protein_coding"
14134,"Chrna9","Chrna9","","protein_coding"
14135,"RP23-92N2.1","RP23-92N2.1","","protein_coding"
14136,"RP23-92N2.2","RP23-92N2.2","","protein_coding"
14137,"AC115293.2","AC115293.2","","protein_coding"
14138,"Gm25952","Gm25952","","protein_coding"
14139,"Rbm47","Rbm47","","protein_coding"
14140,"RP24-351O18.5","RP24-351O18.5","","protein_coding"
14141,"RP24-351O18.4","RP24-351O18.4","","protein_coding"
14142,"RP24-351O18.6","RP24-351O18.6","","protein_coding"
14143,"Gm22929","Gm22929","","protein_coding"
14144,"RP24-351O18.1","RP24-351O18.1","","protein_coding"
14145,"RP24-351O18.2","RP24-351O18.2","","protein_coding"
14146,"RP24-351O18.8","RP24-351O18.8","","protein_coding"
14147,"RP24-351O18.7","RP24-351O18.7","","protein_coding"
14148,"Nsun7","Nsun7","","protein_coding"
14149,"Apbb2","Apbb2","","protein_coding"
14150,"RP23-21D6.2","RP23-21D6.2","","protein_coding"
14151,"Gm23183","Gm23183","","protein_coding"
14152,"RP23-21D6.1","RP23-21D6.1","","protein_coding"
14153,"AC131752.4","AC131752.4","","protein_coding"
14154,"RP23-157G2.2","RP23-157G2.2","","protein_coding"
14155,"RP23-157G2.1","RP23-157G2.1","","protein_coding"
14156,"RP24-360B3.2","RP24-360B3.2","","protein_coding"
14157,"RP24-360B3.3","RP24-360B3.3","","protein_coding"
14158,"RP24-360B3.1","RP24-360B3.1","","protein_coding"
14159,"Uchl1os","Uchl1os","","protein_coding"
14160,"Uchl1","Uchl1","","protein_coding"
14161,"RP23-472J13.3","RP23-472J13.3","","protein_coding"
14162,"RP23-352L15.1","RP23-352L15.1","","protein_coding"
14163,"Limch1","Limch1","","protein_coding"
14164,"AC158994.1","AC158994.1","","protein_coding"
14165,"RP24-79P8.1","RP24-79P8.1","","protein_coding"
14166,"RP24-383P24.2","RP24-383P24.2","","protein_coding"
14167,"AC119834.2","AC119834.2","","protein_coding"
14168,"AC119834.3","AC119834.3","","protein_coding"
14169,"RP24-383P24.3","RP24-383P24.3","","protein_coding"
14170,"Gm23841","Gm23841","","protein_coding"
14171,"Phox2b","Phox2b","","protein_coding"
14172,"RP24-95M11.1","RP24-95M11.1","","protein_coding"
14173,"RP24-353A8.1","RP24-353A8.1","","protein_coding"
14174,"Tmem33","Tmem33","","protein_coding"
14175,"Slc30a9","Slc30a9","","protein_coding"
14176,"RP24-353A8.2","RP24-353A8.2","","protein_coding"
14177,"Bend4","Bend4","","protein_coding"
14178,"RP24-103L16.2","RP24-103L16.2","","protein_coding"
14179,"RP24-103L16.3","RP24-103L16.3","","protein_coding"
14180,"RP24-103L16.4","RP24-103L16.4","","protein_coding"
14181,"RP24-103L16.5","RP24-103L16.5","","protein_coding"
14182,"RP23-213N8.1","RP23-213N8.1","","protein_coding"
14183,"Shisa3","Shisa3","","protein_coding"
14184,"Atp8a1","Atp8a1","","protein_coding"
14185,"Gm23617","Gm23617","","protein_coding"
14186,"RP23-213N8.2","RP23-213N8.2","","protein_coding"
14187,"AC123662.2","AC123662.2","","protein_coding"
14188,"RP24-274I18.1","RP24-274I18.1","","protein_coding"
14189,"RP23-130C18.1","RP23-130C18.1","","protein_coding"
14190,"RP23-130C18.2","RP23-130C18.2","","protein_coding"
14191,"AC161516.1","AC161516.1","","protein_coding"
14192,"RP23-130C18.3","RP23-130C18.3","","protein_coding"
14193,"Gm21905","Gm21905","","protein_coding"
14194,"RP23-130C18.4","RP23-130C18.4","","protein_coding"
14195,"RP23-387L12.1","RP23-387L12.1","","protein_coding"
14196,"RP23-387L12.2","RP23-387L12.2","","protein_coding"
14197,"RP23-387L12.3","RP23-387L12.3","","protein_coding"
14198,"Grxcr1","Grxcr1","","protein_coding"
14199,"RP23-387L12.4","RP23-387L12.4","","protein_coding"
14200,"RP24-224K15.1","RP24-224K15.1","","protein_coding"
14201,"Gm23605","Gm23605","","protein_coding"
14202,"RP24-441E22.1","RP24-441E22.1","","protein_coding"
14203,"RP23-72G21.1","RP23-72G21.1","","protein_coding"
14204,"Kctd8","Kctd8","","protein_coding"
14205,"RP23-319P12.6","RP23-319P12.6","","protein_coding"
14206,"RP23-319P12.5","RP23-319P12.5","","protein_coding"
14207,"RP23-319P12.4","RP23-319P12.4","","protein_coding"
14208,"RP23-319P12.3","RP23-319P12.3","","protein_coding"
14209,"RP23-319P12.2","RP23-319P12.2","","protein_coding"
14210,"RP23-319P12.1","RP23-319P12.1","","protein_coding"
14211,"RP23-114M24.1","RP23-114M24.1","","protein_coding"
14212,"Gm24368","Gm24368","","protein_coding"
14213,"Gm23932","Gm23932","","protein_coding"
14214,"RP23-114M24.2","RP23-114M24.2","","protein_coding"
14215,"RP24-351E22.1","RP24-351E22.1","","protein_coding"
14216,"Yipf7","Yipf7","","protein_coding"
14217,"RP24-351E22.2","RP24-351E22.2","","protein_coding"
14218,"Guf1","Guf1","","protein_coding"
14219,"Gnpda2","Gnpda2","","protein_coding"
14220,"Gm26044","Gm26044","","protein_coding"
14221,"Gm23661","Gm23661","","protein_coding"
14222,"RP23-236G19.1","RP23-236G19.1","","protein_coding"
14223,"Gm23067","Gm23067","","protein_coding"
14224,"Gm26072","Gm26072","","protein_coding"
14225,"RP23-332O18.1","RP23-332O18.1","","protein_coding"
14226,"RP23-332O18.2","RP23-332O18.2","","protein_coding"
14227,"Gabrg1","Gabrg1","","protein_coding"
14228,"Gabra2","Gabra2","","protein_coding"
14229,"Cox7b2","Cox7b2","","protein_coding"
14230,"Gabra4","Gabra4","","protein_coding"
14231,"Gabrb1","Gabrb1","","protein_coding"
14232,"RP24-156O12.1","RP24-156O12.1","","protein_coding"
14233,"AC101688.1","AC101688.1","","protein_coding"
14234,"AC122915.2","AC122915.2","","protein_coding"
14235,"Commd8","Commd8","","protein_coding"
14236,"RP23-27G7.2","RP23-27G7.2","","protein_coding"
14237,"Atp10d","Atp10d","","protein_coding"
14238,"Corin","Corin","","protein_coding"
14239,"Gm25768","Gm25768","","protein_coding"
14240,"RP23-193A2.2","RP23-193A2.2","","protein_coding"
14241,"RP23-193A2.3","RP23-193A2.3","","protein_coding"
14242,"Gm23712","Gm23712","","protein_coding"
14243,"RP24-316L21.1","RP24-316L21.1","","protein_coding"
14244,"Nfxl1","Nfxl1","","protein_coding"
14245,"RP24-316L21.3","RP24-316L21.3","","protein_coding"
14246,"RP24-506B15.1","RP24-506B15.1","","protein_coding"
14247,"Zar1","Zar1","","protein_coding"
14248,"AC122733.3","AC122733.3","","protein_coding"
14249,"Cnga1","Cnga1","","protein_coding"
14250,"RP24-506B15.2","RP24-506B15.2","","protein_coding"
14251,"RP24-506B15.3","RP24-506B15.3","","protein_coding"
14252,"Nipal1","Nipal1","","protein_coding"
14253,"Txk","Txk","","protein_coding"
14254,"RP23-415O9.1","RP23-415O9.1","","protein_coding"
14255,"Tec","Tec","","protein_coding"
14256,"RP23-204A8.1","RP23-204A8.1","","protein_coding"
14257,"RP23-204A8.2","RP23-204A8.2","","protein_coding"
14258,"Slain2","Slain2","","protein_coding"
14259,"Gm10135","Gm10135","","protein_coding"
14260,"Gm24776","Gm24776","","protein_coding"
14261,"Slc10a4","Slc10a4","","protein_coding"
14262,"AC108848.4","AC108848.4","","protein_coding"
14263,"AC108848.6","AC108848.6","","protein_coding"
14264,"Fryl","Fryl","","protein_coding"
14265,"RP23-300K5.1","RP23-300K5.1","","protein_coding"
14266,"AC108848.2","AC108848.2","","protein_coding"
14267,"RP23-318I19.2","RP23-318I19.2","","protein_coding"
14268,"RP23-318I19.1","RP23-318I19.1","","protein_coding"
14269,"RP23-153H17.2","RP23-153H17.2","","protein_coding"
14270,"RP23-153H17.1","RP23-153H17.1","","protein_coding"
14271,"RP23-153H17.3","RP23-153H17.3","","protein_coding"
14272,"Ociad1","Ociad1","","protein_coding"
14273,"RP23-153H17.6","RP23-153H17.6","","protein_coding"
14274,"RP23-153H17.5","RP23-153H17.5","","protein_coding"
14275,"Ociad2","Ociad2","","protein_coding"
14276,"RP23-153H17.7","RP23-153H17.7","","protein_coding"
14277,"RP23-153H17.9","RP23-153H17.9","","protein_coding"
14278,"Cwh43","Cwh43","","protein_coding"
14279,"RP24-274B10.1","RP24-274B10.1","","protein_coding"
14280,"AC134551.1","AC134551.1","","protein_coding"
14281,"Dcun1d4","Dcun1d4","","protein_coding"
14282,"Lrrc66","Lrrc66","","protein_coding"
14283,"Sgcb","Sgcb","","protein_coding"
14284,"RP23-105O12.2","RP23-105O12.2","","protein_coding"
14285,"Spata18","Spata18","","protein_coding"
14286,"RP23-276J7.1","RP23-276J7.1","","protein_coding"
14287,"RP23-276J7.2","RP23-276J7.2","","protein_coding"
14288,"Usp46","Usp46","","protein_coding"
14289,"Usp46os1","Usp46os1","","protein_coding"
14290,"Usp46os2","Usp46os2","","protein_coding"
14291,"CH25-194I22.2","CH25-194I22.2","","protein_coding"
14292,"CH25-194I22.3","CH25-194I22.3","","protein_coding"
14293,"CH25-194I22.4","CH25-194I22.4","","protein_coding"
14294,"Snora26","Snora26","","protein_coding"
14295,"Dancr","Dancr","","protein_coding"
14296,"RP23-422P4.2","RP23-422P4.2","","protein_coding"
14297,"Rasl11b","Rasl11b","","protein_coding"
14298,"Scfd2","Scfd2","","protein_coding"
14299,"RP23-422P4.3","RP23-422P4.3","","protein_coding"
14300,"AC115901.2","AC115901.2","","protein_coding"
14301,"AC115901.1","AC115901.1","","protein_coding"
14302,"RP24-465E5.2","RP24-465E5.2","","protein_coding"
14303,"RP24-465E5.1","RP24-465E5.1","","protein_coding"
14304,"Fip1l1","Fip1l1","","protein_coding"
14305,"RP24-245O20.1","RP24-245O20.1","","protein_coding"
14306,"Lnx1","Lnx1","","protein_coding"
14307,"AC120865.1","AC120865.1","","protein_coding"
14308,"AC120865.2","AC120865.2","","protein_coding"
14309,"RP23-88L6.1","RP23-88L6.1","","protein_coding"
14310,"RP24-245O20.2","RP24-245O20.2","","protein_coding"
14311,"AC161192.2","AC161192.2","","protein_coding"
14312,"RP23-382I10.2","RP23-382I10.2","","protein_coding"
14313,"Chic2","Chic2","","protein_coding"
14314,"RP23-382I10.1","RP23-382I10.1","","protein_coding"
14315,"RP23-382I10.3","RP23-382I10.3","","protein_coding"
14316,"Gsx2","Gsx2","","protein_coding"
14317,"RP23-55P22.2","RP23-55P22.2","","protein_coding"
14318,"RP23-55P22.3","RP23-55P22.3","","protein_coding"
14319,"Olfr1401-ps1","Olfr1401-ps1","","protein_coding"
14320,"Pdgfra","Pdgfra","","protein_coding"
14321,"RP23-55P22.6","RP23-55P22.6","","protein_coding"
14322,"RP23-55P22.5","RP23-55P22.5","","protein_coding"
14323,"Mir7025","Mir7025","","protein_coding"
14324,"RP23-55P22.7","RP23-55P22.7","","protein_coding"
14325,"RP23-149H20.2","RP23-149H20.2","","protein_coding"
14326,"Gm22084","Gm22084","","protein_coding"
14327,"RP23-149H20.3","RP23-149H20.3","","protein_coding"
14328,"Gm24502","Gm24502","","protein_coding"
14329,"Kit","Kit","","protein_coding"
14330,"RP24-273B9.2","RP24-273B9.2","","protein_coding"
14331,"RP24-273B9.1","RP24-273B9.1","","protein_coding"
14332,"RP24-273B9.3","RP24-273B9.3","","protein_coding"
14333,"RP23-329A21.3","RP23-329A21.3","","protein_coding"
14334,"RP23-329A21.1","RP23-329A21.1","","protein_coding"
14335,"RP23-329A21.2","RP23-329A21.2","","protein_coding"
14336,"Gm25374","Gm25374","","protein_coding"
14337,"Kdr","Kdr","","protein_coding"
14338,"Gm24738","Gm24738","","protein_coding"
14339,"RP24-445F15.2","RP24-445F15.2","","protein_coding"
14340,"RP24-445F15.1","RP24-445F15.1","","protein_coding"
14341,"Srd5a3","Srd5a3","","protein_coding"
14342,"Tmem165","Tmem165","","protein_coding"
14343,"Apc-ps1","Apc-ps1","","protein_coding"
14344,"Clock","Clock","","protein_coding"
14345,"Ube2n-ps1","Ube2n-ps1","","protein_coding"
14346,"RP23-386C10.5","RP23-386C10.5","","protein_coding"
14347,"RP23-386C10.2","RP23-386C10.2","","protein_coding"
14348,"Pdcl2","Pdcl2","","protein_coding"
14349,"AC124468.1","AC124468.1","","protein_coding"
14350,"Nmu","Nmu","","protein_coding"
14351,"RP24-186A17.1","RP24-186A17.1","","protein_coding"
14352,"RP24-186A17.2","RP24-186A17.2","","protein_coding"
14353,"RP23-136I1.3","RP23-136I1.3","","protein_coding"
14354,"Exoc1","Exoc1","","protein_coding"
14355,"Cep135","Cep135","","protein_coding"
14356,"RP23-136I1.2","RP23-136I1.2","","protein_coding"
14357,"AC166328.1","AC166328.1","","protein_coding"
14358,"AC124978.1","AC124978.1","","protein_coding"
14359,"Aasdh","Aasdh","","protein_coding"
14360,"Ppat","Ppat","","protein_coding"
14361,"AC114666.2","AC114666.2","","protein_coding"
14362,"Paics","Paics","","protein_coding"
14363,"Srp72","Srp72","","protein_coding"
14364,"Arl9","Arl9","","protein_coding"
14365,"AC114666.6","AC114666.6","","protein_coding"
14366,"Thegl","Thegl","","protein_coding"
14367,"Hopx","Hopx","","protein_coding"
14368,"Hopxos","Hopxos","","protein_coding"
14369,"AC165975.3","AC165975.3","","protein_coding"
14370,"RP23-3L23.1","RP23-3L23.1","","protein_coding"
14371,"Spink2","Spink2","","protein_coding"
14372,"RP24-439P5.1","RP24-439P5.1","","protein_coding"
14373,"Rest","Rest","","protein_coding"
14374,"Mir5098","Mir5098","","protein_coding"
14375,"Noa1","Noa1","","protein_coding"
14376,"Polr2b","Polr2b","","protein_coding"
14377,"RP24-439P5.3","RP24-439P5.3","","protein_coding"
14378,"Igfbp7","Igfbp7","","protein_coding"
